feature_set,model_name,train_sample_cap,eval_sample_cap,split,kernel_source,kernel_family,kernel_name,n,accuracy_mean,accuracy_std,balanced_accuracy_mean,balanced_accuracy_std,macro_f1_mean,roc_auc_mean
latent_primitive_sequence,qfc_grammar,256,360,test,classical,laplacian,laplacian_gamma_x8,1,0.6972222222222222,,0.695984555984556,,0.6959812816201936,0.7237065637065637
latent_primitive_sequence,qfc_grammar,256,360,test,classical,rbf,rbf_gamma_x0.25,1,0.7,,0.7025500171665783,,0.6992481203007519,0.7465276694029153
latent_primitive_sequence,qfc_grammar,256,360,test,classical,rbf,rbf_gamma_x0.5,1,0.5805555555555556,,0.5822450680744651,,0.5770011905595629,0.6326448704887161
latent_primitive_sequence,qfc_grammar,256,360,test,classical,rbf,rbf_gamma_x8,1,0.6166666666666667,,0.6147571375602521,,0.6143336231524035,0.6540291682115933
latent_primitive_sequence,qfc_grammar,256,360,test,quantum_trained,qfc_state_overlap,quantum_trained,10,0.7272222222222222,0.054775386219798765,0.7271293553198032,0.05471486456475458,0.7260172465979446,0.7958920082818095
latent_primitive_sequence,qfc_grammar,256,360,test,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5619444444444445,0.035259424602786915,0.5618391726458366,0.03536897278049693,0.5605531179470586,0.5782584796410248
latent_primitive_sequence,qfc_grammar,810,256,ood_composition,classical,laplacian,laplacian_gamma_x4,2,0.55,0.015713484026367786,0.5558566303809995,0.02353727903877881,0.5496035604668297,0.5046612135081643
latent_primitive_sequence,qfc_grammar,810,256,ood_composition,classical,laplacian,laplacian_gamma_x8,6,0.513888888888889,0.05314201797141388,0.5112813180002201,0.05831041487491253,0.5071138645282819,0.5082626178305979
latent_primitive_sequence,qfc_grammar,810,256,ood_composition,classical,rbf,rbf_gamma_x4,2,0.5138888888888888,0.05892556509887902,0.5089180763057168,0.05102754584496647,0.5077169419274682,0.5009952231757007
latent_primitive_sequence,qfc_grammar,810,256,ood_composition,quantum_trained,qfc_state_overlap,quantum_trained,10,0.5727777777777778,0.04789463172005241,0.5687295467262445,0.044190007378511316,0.5646084857978605,0.60052222306942
latent_primitive_sequence,qfc_grammar,810,256,ood_composition,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5083333333333333,0.04151205883603685,0.5051033784612355,0.04685744764080736,0.49866014748734055,0.4998692449434062
latent_primitive_sequence,qfc_grammar,810,256,ood_depth,classical,laplacian,laplacian_gamma_x4,2,0.7833333333333333,0.03142696805273549,0.7811806224972422,0.03600076008130913,0.7813477743950417,0.8532662375385416
latent_primitive_sequence,qfc_grammar,810,256,ood_depth,classical,laplacian,laplacian_gamma_x8,6,0.8074074074074075,0.010924356447224145,0.8073205036712431,0.010519988279022749,0.8064407705124856,0.8797895342015011
latent_primitive_sequence,qfc_grammar,810,256,ood_depth,classical,rbf,rbf_gamma_x4,2,0.7583333333333333,0.01964185503295962,0.7544070512820512,0.0209639029678704,0.7541554645460463,0.8158170867874815
latent_primitive_sequence,qfc_grammar,810,256,ood_depth,quantum_trained,qfc_state_overlap,quantum_trained,10,0.7588888888888888,0.0540664631883847,0.7568984123817997,0.05649684851319607,0.7561909107648154,0.8194233259073321
latent_primitive_sequence,qfc_grammar,810,256,ood_depth,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.575,0.055137314559108905,0.5728773675835945,0.05392061628504604,0.5705346862987467,0.6066714559283872
latent_primitive_sequence,qfc_grammar,810,256,test,classical,laplacian,laplacian_gamma_x4,2,0.734375,0.005524271728019903,0.7327786622279968,0.0024296983328426012,0.7329009346529403,0.7761187940510021
latent_primitive_sequence,qfc_grammar,810,256,test,classical,laplacian,laplacian_gamma_x8,6,0.7473958333333334,0.02587184209795792,0.7471686614994583,0.02537936998826979,0.7463902365318766,0.8007651184813761
latent_primitive_sequence,qfc_grammar,810,256,test,classical,rbf,rbf_gamma_x4,2,0.794921875,0.0027621358640099515,0.7938964690545909,0.0007341853667303291,0.7936779655927495,0.8571027278814111
latent_primitive_sequence,qfc_grammar,810,256,test,quantum_trained,qfc_state_overlap,quantum_trained,10,0.744140625,0.048379010945727344,0.7431842846902028,0.04884660427599142,0.7427323661302105,0.8125694286946494
latent_primitive_sequence,qfc_grammar,810,256,test,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.594140625,0.04296677710117208,0.5933208055037705,0.04394958774465256,0.5924457219805765,0.6161948113096176
latent_primitive_sequence,qfc_grammar,810,360,ood_composition,classical,laplacian,laplacian_gamma_x4,1,0.5388888888888889,,0.539213260761999,,0.5387607668796888,0.48119742701632856
latent_primitive_sequence,qfc_grammar,810,360,ood_composition,classical,laplacian,laplacian_gamma_x8,8,0.5236111111111111,0.05124120778886241,0.5220993813573079,0.0578145882253758,0.5172035537942304,0.5170311760352861
latent_primitive_sequence,qfc_grammar,810,360,ood_composition,classical,rbf,rbf_gamma_x4,1,0.4722222222222222,,0.4728361526114335,,0.4708994708994709,0.4351154463514014
latent_primitive_sequence,qfc_grammar,810,360,ood_composition,quantum_trained,qfc_state_overlap,quantum_trained,10,0.5722222222222222,0.04843221048378525,0.5675402754711838,0.04531645145890969,0.5637291863503122,0.6001679720572743
latent_primitive_sequence,qfc_grammar,810,360,ood_composition,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5116666666666666,0.04152857776181443,0.5050951170573261,0.03971607064570779,0.5030252629282044,0.5054412599519799
latent_primitive_sequence,qfc_grammar,810,360,ood_depth,classical,laplacian,laplacian_gamma_x4,1,0.8055555555555556,,0.8066370040786058,,0.8055495539985802,0.8600914596465208
latent_primitive_sequence,qfc_grammar,810,360,ood_depth,classical,laplacian,laplacian_gamma_x8,8,0.7972222222222223,0.021821789023599242,0.796540807071501,0.022862662447762094,0.7959912921700785,0.8725103207664227
latent_primitive_sequence,qfc_grammar,810,360,ood_depth,classical,rbf,rbf_gamma_x4,1,0.7722222222222223,,0.7692307692307692,,0.767741935483871,0.8218623481781376
latent_primitive_sequence,qfc_grammar,810,360,ood_depth,quantum_trained,qfc_state_overlap,quantum_trained,10,0.7594444444444444,0.05303220027603951,0.7573430764134201,0.05571845844363569,0.75659106838441,0.8248704602946839
latent_primitive_sequence,qfc_grammar,810,360,ood_depth,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5705555555555556,0.0439829434454874,0.5717273033754897,0.04420109830231503,0.5676696680469704,0.607426670762232
latent_primitive_sequence,qfc_grammar,810,360,test,classical,laplacian,laplacian_gamma_x4,1,0.7444444444444445,,0.7410714285714286,,0.7418630751964085,0.783234126984127
latent_primitive_sequence,qfc_grammar,810,360,test,classical,laplacian,laplacian_gamma_x8,8,0.7503472222222223,0.021793356713122384,0.7495142172132045,0.020978664046820854,0.7491851964988241,0.80748626339155
latent_primitive_sequence,qfc_grammar,810,360,test,classical,rbf,rbf_gamma_x4,1,0.7972222222222223,,0.7971428571428572,,0.7970954068515044,0.8546409266409267
latent_primitive_sequence,qfc_grammar,810,360,test,quantum_trained,qfc_state_overlap,quantum_trained,10,0.7375,0.057141708909686485,0.7367126585608358,0.05757932999735156,0.7364053619087048,0.8072450978687081
latent_primitive_sequence,qfc_grammar,810,360,test,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5888888888888889,0.0344713156833079,0.5869361744474821,0.03401391485677083,0.5849115667808858,0.6136735421639133
latent_primitive_sequence,qfc_linear_chain,256,256,ood_composition,classical,laplacian,laplacian_gamma_x0.5,2,0.5,0.015713484026367686,0.4927425969092636,0.023861725209038356,0.4897127891342604,0.453511378340813
latent_primitive_sequence,qfc_linear_chain,256,256,ood_composition,classical,laplacian,laplacian_gamma_x1,1,0.5277777777777778,,0.5266353309831571,,0.5199397571459947,0.5127301214257737
latent_primitive_sequence,qfc_linear_chain,256,256,ood_composition,classical,laplacian,laplacian_gamma_x2,2,0.5666666666666667,0.02357022603955162,0.558312936397058,0.038066595365622215,0.5566824162581048,0.5764666516018822
latent_primitive_sequence,qfc_linear_chain,256,256,ood_composition,classical,laplacian,laplacian_gamma_x8,1,0.5333333333333333,,0.534263489319669,,0.5304931064464041,0.5271021113717742
latent_primitive_sequence,qfc_linear_chain,256,256,ood_composition,classical,rbf,rbf_gamma_x0.25,1,0.5944444444444444,,0.58375,,0.5836369973700053,0.6621249999999999
latent_primitive_sequence,qfc_linear_chain,256,256,ood_composition,classical,rbf,rbf_gamma_x0.5,1,0.4722222222222222,,0.4668831168831169,,0.46346208151611185,0.45545454545454545
latent_primitive_sequence,qfc_linear_chain,256,256,ood_composition,classical,rbf,rbf_gamma_x2,1,0.5333333333333333,,0.5385007649158593,,0.53125,0.5068842427332994
latent_primitive_sequence,qfc_linear_chain,256,256,ood_composition,classical,rbf,rbf_gamma_x8,1,0.42777777777777776,,0.4325,,0.4277601160529646,0.402375
latent_primitive_sequence,qfc_linear_chain,256,256,ood_composition,quantum_trained,qfc_state_overlap,quantum_trained,10,0.6005555555555555,0.04152857776181443,0.594405349075221,0.038888036499414816,0.5909944017660568,0.6370306604331388
latent_primitive_sequence,qfc_linear_chain,256,256,ood_composition,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5061111111111112,0.035082696738210455,0.5014929850260386,0.039902319473021544,0.4965262533813175,0.5076508639874201
latent_primitive_sequence,qfc_linear_chain,256,256,ood_depth,classical,laplacian,laplacian_gamma_x0.5,2,0.7666666666666666,0.015713484026367786,0.7658554806209912,0.01391051428929363,0.7651418242491657,0.8059311688555704
latent_primitive_sequence,qfc_linear_chain,256,256,ood_depth,classical,laplacian,laplacian_gamma_x1,1,0.75,,0.7505247561427337,,0.7496213409168186,0.8013334979627115
latent_primitive_sequence,qfc_linear_chain,256,256,ood_depth,classical,laplacian,laplacian_gamma_x2,2,0.7166666666666667,0.007856742013183834,0.7171734353559353,0.0067030916688896195,0.7147066184649611,0.7912896790488622
latent_primitive_sequence,qfc_linear_chain,256,256,ood_depth,classical,laplacian,laplacian_gamma_x8,1,0.7722222222222223,,0.771002024291498,,0.7684415299174798,0.8255313765182185
latent_primitive_sequence,qfc_linear_chain,256,256,ood_depth,classical,rbf,rbf_gamma_x0.25,1,0.7611111111111111,,0.7611607142857142,,0.7605123920913395,0.8447420634920635
latent_primitive_sequence,qfc_linear_chain,256,256,ood_depth,classical,rbf,rbf_gamma_x0.5,1,0.7,,0.7033646709549728,,0.6994062345373577,0.7522266204849085
latent_primitive_sequence,qfc_linear_chain,256,256,ood_depth,classical,rbf,rbf_gamma_x2,1,0.7166666666666667,,0.7171951372352425,,0.7146853146853147,0.7609976187492167
latent_primitive_sequence,qfc_linear_chain,256,256,ood_depth,classical,rbf,rbf_gamma_x8,1,0.7,,0.7105525136884021,,0.6990712074303406,0.7526132404181184
latent_primitive_sequence,qfc_linear_chain,256,256,ood_depth,quantum_trained,qfc_state_overlap,quantum_trained,10,0.7605555555555557,0.03409117928146659,0.7602707406498458,0.03630073878698184,0.7584963445381678,0.839891639213147
latent_primitive_sequence,qfc_linear_chain,256,256,ood_depth,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5761111111111111,0.04015146221117575,0.5741572748964574,0.042899109217955145,0.572491710671112,0.5956757577184155
latent_primitive_sequence,qfc_linear_chain,256,256,test,classical,laplacian,laplacian_gamma_x0.5,2,0.66015625,0.0,0.6580453035648199,0.002222255958346321,0.6573036493965805,0.694019766462252
latent_primitive_sequence,qfc_linear_chain,256,256,test,classical,laplacian,laplacian_gamma_x1,1,0.65234375,,0.6564129301355579,,0.6522960001220871,0.7185794025639454
latent_primitive_sequence,qfc_linear_chain,256,256,test,classical,laplacian,laplacian_gamma_x2,2,0.642578125,0.035907766232129365,0.6442403991217275,0.03786001191346674,0.6423884888802674,0.6811734201043176
latent_primitive_sequence,qfc_linear_chain,256,256,test,classical,laplacian,laplacian_gamma_x8,1,0.69140625,,0.69024926686217,,0.690343127497665,0.721224340175953
latent_primitive_sequence,qfc_linear_chain,256,256,test,classical,rbf,rbf_gamma_x0.25,1,0.6875,,0.689770200148258,,0.6865625956535047,0.7213367926859403
latent_primitive_sequence,qfc_linear_chain,256,256,test,classical,rbf,rbf_gamma_x0.5,1,0.5703125,,0.5722832722832722,,0.5643294758339006,0.613919413919414
latent_primitive_sequence,qfc_linear_chain,256,256,test,classical,rbf,rbf_gamma_x2,1,0.671875,,0.6730205278592376,,0.6717948717948719,0.7041177908113392
latent_primitive_sequence,qfc_linear_chain,256,256,test,classical,rbf,rbf_gamma_x8,1,0.6015625,,0.5997067448680351,,0.5991156963890936,0.6482160312805473
latent_primitive_sequence,qfc_linear_chain,256,256,test,quantum_trained,qfc_state_overlap,quantum_trained,10,0.748046875,0.04389585372666035,0.7473566973442243,0.045008719483153506,0.7465604214710588,0.8102141182283733
latent_primitive_sequence,qfc_linear_chain,256,256,test,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.556640625,0.02830347020740123,0.5559735112886758,0.029320339475050604,0.5540989814972933,0.5703915704229529
latent_primitive_sequence,qfc_linear_chain,256,360,ood_composition,classical,laplacian,laplacian_gamma_x0.5,2,0.5,0.015713484026367686,0.4927425969092636,0.023861725209038356,0.4897127891342604,0.453511378340813
latent_primitive_sequence,qfc_linear_chain,256,360,ood_composition,classical,laplacian,laplacian_gamma_x1,1,0.5277777777777778,,0.5266353309831571,,0.5199397571459947,0.5127301214257737
latent_primitive_sequence,qfc_linear_chain,256,360,ood_composition,classical,laplacian,laplacian_gamma_x2,2,0.5666666666666667,0.02357022603955162,0.558312936397058,0.038066595365622215,0.5566824162581048,0.5764666516018822
latent_primitive_sequence,qfc_linear_chain,256,360,ood_composition,classical,laplacian,laplacian_gamma_x4,1,0.5388888888888889,,0.5411779704232534,,0.5356643356643356,0.5077766445690974
latent_primitive_sequence,qfc_linear_chain,256,360,ood_composition,classical,laplacian,laplacian_gamma_x8,1,0.5333333333333333,,0.534263489319669,,0.5304931064464041,0.5271021113717742
latent_primitive_sequence,qfc_linear_chain,256,360,ood_composition,classical,rbf,rbf_gamma_x0.25,1,0.5944444444444444,,0.58375,,0.5836369973700053,0.6621249999999999
latent_primitive_sequence,qfc_linear_chain,256,360,ood_composition,classical,rbf,rbf_gamma_x0.5,1,0.4722222222222222,,0.4668831168831169,,0.46346208151611185,0.45545454545454545
latent_primitive_sequence,qfc_linear_chain,256,360,ood_composition,classical,rbf,rbf_gamma_x8,1,0.42777777777777776,,0.4325,,0.4277601160529646,0.402375
latent_primitive_sequence,qfc_linear_chain,256,360,ood_composition,quantum_trained,qfc_state_overlap,quantum_trained,10,0.5994444444444444,0.041857587283176324,0.5933187951796784,0.039072317588416526,0.5900488758041444,0.6344871365413003
latent_primitive_sequence,qfc_linear_chain,256,360,ood_composition,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5116666666666667,0.029681667266885682,0.510249219981846,0.03705844124264371,0.5044201905343729,0.5021026060733068
latent_primitive_sequence,qfc_linear_chain,256,360,ood_depth,classical,laplacian,laplacian_gamma_x0.5,2,0.7666666666666666,0.015713484026367786,0.7658554806209912,0.01391051428929363,0.7651418242491657,0.8059311688555704
latent_primitive_sequence,qfc_linear_chain,256,360,ood_depth,classical,laplacian,laplacian_gamma_x1,1,0.75,,0.7505247561427337,,0.7496213409168186,0.8013334979627115
latent_primitive_sequence,qfc_linear_chain,256,360,ood_depth,classical,laplacian,laplacian_gamma_x2,2,0.7166666666666667,0.007856742013183834,0.7171734353559353,0.0067030916688896195,0.7147066184649611,0.7912896790488622
latent_primitive_sequence,qfc_linear_chain,256,360,ood_depth,classical,laplacian,laplacian_gamma_x4,1,0.7166666666666667,,0.7103020428625141,,0.711093627065303,0.7930818398295526
latent_primitive_sequence,qfc_linear_chain,256,360,ood_depth,classical,laplacian,laplacian_gamma_x8,1,0.7722222222222223,,0.771002024291498,,0.7684415299174798,0.8255313765182185
latent_primitive_sequence,qfc_linear_chain,256,360,ood_depth,classical,rbf,rbf_gamma_x0.25,1,0.7611111111111111,,0.7611607142857142,,0.7605123920913395,0.8447420634920635
latent_primitive_sequence,qfc_linear_chain,256,360,ood_depth,classical,rbf,rbf_gamma_x0.5,1,0.7,,0.7033646709549728,,0.6994062345373577,0.7522266204849085
latent_primitive_sequence,qfc_linear_chain,256,360,ood_depth,classical,rbf,rbf_gamma_x8,1,0.7,,0.7105525136884021,,0.6990712074303406,0.7526132404181184
latent_primitive_sequence,qfc_linear_chain,256,360,ood_depth,quantum_trained,qfc_state_overlap,quantum_trained,10,0.76,0.03492103575206864,0.7597899714190766,0.03715871696036712,0.757985264662636,0.8397777728163858
latent_primitive_sequence,qfc_linear_chain,256,360,ood_depth,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5394444444444445,0.05458724030248167,0.5374947664915988,0.054060140323757847,0.535063146453411,0.54642980377442
latent_primitive_sequence,qfc_linear_chain,256,360,test,classical,laplacian,laplacian_gamma_x0.5,2,0.6833333333333333,0.0,0.6818090968020742,0.0007906822801730648,0.6804833234717076,0.7238162234535128
latent_primitive_sequence,qfc_linear_chain,256,360,test,classical,laplacian,laplacian_gamma_x1,1,0.6638888888888889,,0.6687816077689182,,0.6637617617772151,0.7292048028295741
latent_primitive_sequence,qfc_linear_chain,256,360,test,classical,laplacian,laplacian_gamma_x2,2,0.6569444444444444,0.029462782549439532,0.6585421103942874,0.030956338995970428,0.6566230466050348,0.6959909932939252
latent_primitive_sequence,qfc_linear_chain,256,360,test,classical,laplacian,laplacian_gamma_x4,1,0.6972222222222222,,0.6984555984555985,,0.6970328677645751,0.7146563706563707
latent_primitive_sequence,qfc_linear_chain,256,360,test,classical,laplacian,laplacian_gamma_x8,1,0.6972222222222222,,0.695984555984556,,0.6959812816201936,0.7237065637065637
latent_primitive_sequence,qfc_linear_chain,256,360,test,classical,rbf,rbf_gamma_x0.25,1,0.7,,0.7025500171665783,,0.6992481203007519,0.7465276694029153
latent_primitive_sequence,qfc_linear_chain,256,360,test,classical,rbf,rbf_gamma_x0.5,1,0.5805555555555556,,0.5822450680744651,,0.5770011905595629,0.6326448704887161
latent_primitive_sequence,qfc_linear_chain,256,360,test,classical,rbf,rbf_gamma_x8,1,0.6166666666666667,,0.6147571375602521,,0.6143336231524035,0.6540291682115933
latent_primitive_sequence,qfc_linear_chain,256,360,test,quantum_trained,qfc_state_overlap,quantum_trained,10,0.7411111111111112,0.04236654994431113,0.7405595005095826,0.043766706495575715,0.7397471673241807,0.8083200582013319
latent_primitive_sequence,qfc_linear_chain,256,360,test,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5552777777777778,0.025473903373578573,0.5547085441722011,0.024822894756825663,0.5523422551362112,0.5699468188863152
latent_primitive_sequence,qfc_linear_chain,810,256,ood_composition,classical,laplacian,laplacian_gamma_x4,2,0.55,0.015713484026367786,0.5558566303809995,0.02353727903877881,0.5496035604668297,0.5046612135081643
latent_primitive_sequence,qfc_linear_chain,810,256,ood_composition,classical,laplacian,laplacian_gamma_x8,6,0.513888888888889,0.05314201797141388,0.5112813180002201,0.05831041487491253,0.5071138645282819,0.5082626178305979
latent_primitive_sequence,qfc_linear_chain,810,256,ood_composition,classical,rbf,rbf_gamma_x4,2,0.5138888888888888,0.05892556509887902,0.5089180763057168,0.05102754584496647,0.5077169419274682,0.5009952231757007
latent_primitive_sequence,qfc_linear_chain,810,256,ood_composition,quantum_trained,qfc_state_overlap,quantum_trained,10,0.6155555555555556,0.05029405984227545,0.6115489193274397,0.049910122073741195,0.6086833849714064,0.6531933026422762
latent_primitive_sequence,qfc_linear_chain,810,256,ood_composition,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5077777777777778,0.03999314070131286,0.5022078422959477,0.04567657130040455,0.49816485715942943,0.516369657597176
latent_primitive_sequence,qfc_linear_chain,810,256,ood_depth,classical,laplacian,laplacian_gamma_x4,2,0.7833333333333333,0.03142696805273549,0.7811806224972422,0.03600076008130913,0.7813477743950417,0.8532662375385416
latent_primitive_sequence,qfc_linear_chain,810,256,ood_depth,classical,laplacian,laplacian_gamma_x8,6,0.8074074074074075,0.010924356447224145,0.8073205036712431,0.010519988279022749,0.8064407705124856,0.8797895342015011
latent_primitive_sequence,qfc_linear_chain,810,256,ood_depth,classical,rbf,rbf_gamma_x4,2,0.7583333333333333,0.01964185503295962,0.7544070512820512,0.0209639029678704,0.7541554645460463,0.8158170867874815
latent_primitive_sequence,qfc_linear_chain,810,256,ood_depth,quantum_trained,qfc_state_overlap,quantum_trained,10,0.775,0.038778502946985045,0.7740637412014214,0.040827369346281665,0.7734194260686237,0.847330769259024
latent_primitive_sequence,qfc_linear_chain,810,256,ood_depth,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5788888888888889,0.03452598870050788,0.5770243584013672,0.0338316910253757,0.5752496646838309,0.6021600241148826
latent_primitive_sequence,qfc_linear_chain,810,256,test,classical,laplacian,laplacian_gamma_x4,2,0.734375,0.005524271728019903,0.7327786622279968,0.0024296983328426012,0.7329009346529403,0.7761187940510021
latent_primitive_sequence,qfc_linear_chain,810,256,test,classical,laplacian,laplacian_gamma_x8,6,0.7473958333333334,0.02587184209795792,0.7471686614994583,0.02537936998826979,0.7463902365318766,0.8007651184813761
latent_primitive_sequence,qfc_linear_chain,810,256,test,classical,rbf,rbf_gamma_x4,2,0.794921875,0.0027621358640099515,0.7938964690545909,0.0007341853667303291,0.7936779655927495,0.8571027278814111
latent_primitive_sequence,qfc_linear_chain,810,256,test,quantum_trained,qfc_state_overlap,quantum_trained,10,0.769140625,0.04512240116881618,0.7682855763173968,0.0458749691971458,0.7680808228455882,0.831017326127467
latent_primitive_sequence,qfc_linear_chain,810,256,test,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.599609375,0.03158726424663595,0.5984056792089639,0.03157282075962226,0.5968827219464566,0.6273466491658173
latent_primitive_sequence,qfc_linear_chain,810,360,ood_composition,classical,laplacian,laplacian_gamma_x4,1,0.5388888888888889,,0.539213260761999,,0.5387607668796888,0.48119742701632856
latent_primitive_sequence,qfc_linear_chain,810,360,ood_composition,classical,laplacian,laplacian_gamma_x8,8,0.5236111111111111,0.05124120778886241,0.5220993813573079,0.0578145882253758,0.5172035537942304,0.5170311760352861
latent_primitive_sequence,qfc_linear_chain,810,360,ood_composition,classical,rbf,rbf_gamma_x4,1,0.4722222222222222,,0.4728361526114335,,0.4708994708994709,0.4351154463514014
latent_primitive_sequence,qfc_linear_chain,810,360,ood_composition,quantum_trained,qfc_state_overlap,quantum_trained,10,0.6194444444444445,0.04950024594305062,0.6161739193274397,0.04970517386545228,0.6127546567368489,0.6567933026422761
latent_primitive_sequence,qfc_linear_chain,810,360,ood_composition,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5072222222222222,0.04786598231912185,0.50442303762061,0.04636837642398738,0.4997950968967763,0.49290606178679086
latent_primitive_sequence,qfc_linear_chain,810,360,ood_depth,classical,laplacian,laplacian_gamma_x4,1,0.8055555555555556,,0.8066370040786058,,0.8055495539985802,0.8600914596465208
latent_primitive_sequence,qfc_linear_chain,810,360,ood_depth,classical,laplacian,laplacian_gamma_x8,8,0.7972222222222223,0.021821789023599242,0.796540807071501,0.022862662447762094,0.7959912921700785,0.8725103207664227
latent_primitive_sequence,qfc_linear_chain,810,360,ood_depth,classical,rbf,rbf_gamma_x4,1,0.7722222222222223,,0.7692307692307692,,0.767741935483871,0.8218623481781376
latent_primitive_sequence,qfc_linear_chain,810,360,ood_depth,quantum_trained,qfc_state_overlap,quantum_trained,10,0.7805555555555556,0.040508597878198806,0.7795696935823738,0.04246234931612856,0.7789684017434801,0.8531839438621984
latent_primitive_sequence,qfc_linear_chain,810,360,ood_depth,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5988888888888889,0.04442900966556452,0.5984671836395832,0.042438101121750484,0.5941389768362373,0.6340909969835045
latent_primitive_sequence,qfc_linear_chain,810,360,test,classical,laplacian,laplacian_gamma_x4,1,0.7444444444444445,,0.7410714285714286,,0.7418630751964085,0.783234126984127
latent_primitive_sequence,qfc_linear_chain,810,360,test,classical,laplacian,laplacian_gamma_x8,8,0.7503472222222223,0.021793356713122384,0.7495142172132045,0.020978664046820854,0.7491851964988241,0.80748626339155
latent_primitive_sequence,qfc_linear_chain,810,360,test,classical,rbf,rbf_gamma_x4,1,0.7972222222222223,,0.7971428571428572,,0.7970954068515044,0.8546409266409267
latent_primitive_sequence,qfc_linear_chain,810,360,test,quantum_trained,qfc_state_overlap,quantum_trained,10,0.7672222222222222,0.04320811283878483,0.7668946208403804,0.04400501774320379,0.7664430438220823,0.8301033880578113
latent_primitive_sequence,qfc_linear_chain,810,360,test,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.5980555555555556,0.026125226024711217,0.597803549839144,0.026431906518731844,0.5966626648963704,0.6302747170023376
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_composition,classical,laplacian,laplacian_gamma_x0.5,2,0.5,0.015713484026367686,0.4927425969092636,0.023861725209038356,0.4897127891342604,0.453511378340813
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_composition,classical,laplacian,laplacian_gamma_x1,1,0.5277777777777778,,0.5266353309831571,,0.5199397571459947,0.5127301214257737
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_composition,classical,laplacian,laplacian_gamma_x2,2,0.5666666666666667,0.02357022603955162,0.558312936397058,0.038066595365622215,0.5566824162581048,0.5764666516018822
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_composition,classical,laplacian,laplacian_gamma_x8,1,0.5333333333333333,,0.534263489319669,,0.5304931064464041,0.5271021113717742
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_composition,classical,rbf,rbf_gamma_x0.25,1,0.5944444444444444,,0.58375,,0.5836369973700053,0.6621249999999999
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_composition,classical,rbf,rbf_gamma_x0.5,1,0.4722222222222222,,0.4668831168831169,,0.46346208151611185,0.45545454545454545
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_composition,classical,rbf,rbf_gamma_x2,1,0.5333333333333333,,0.5385007649158593,,0.53125,0.5068842427332994
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_composition,classical,rbf,rbf_gamma_x8,1,0.42777777777777776,,0.4325,,0.4277601160529646,0.402375
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_composition,quantum_trained,qfc_state_overlap,quantum_trained,10,0.5922222222222222,0.06378547723129573,0.5819407365686053,0.06225594290911841,0.5731342773544339,0.6227334551569849
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_composition,quantum_untrained,qfc_state_overlap,quantum_untrained,10,0.4988888888888889,0.05070152580340031,0.4966966515592513,0.0448256080434256,0.4871098516722441,0.5074419896699193
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_depth,classical,laplacian,laplacian_gamma_x0.5,2,0.7666666666666666,0.015713484026367786,0.7658554806209912,0.01391051428929363,0.7651418242491657,0.8059311688555704
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_depth,classical,laplacian,laplacian_gamma_x1,1,0.75,,0.7505247561427337,,0.7496213409168186,0.8013334979627115
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_depth,classical,laplacian,laplacian_gamma_x2,2,0.7166666666666667,0.007856742013183834,0.7171734353559353,0.0067030916688896195,0.7147066184649611,0.7912896790488622
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_depth,classical,laplacian,laplacian_gamma_x8,1,0.7722222222222223,,0.771002024291498,,0.7684415299174798,0.8255313765182185
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_depth,classical,rbf,rbf_gamma_x0.25,1,0.7611111111111111,,0.7611607142857142,,0.7605123920913395,0.8447420634920635
latent_primitive_sequence,qfc_no_entanglement,256,256,ood_depth,classical,rbf,rbf_gamma_x0.5,1,0.7,,0.7033646709549728,,0.6994062345373577,0.7522266204849085
