run_dir,run_group,experiment_name,feature_set,model_name,seed,train_sample_cap,eval_sample_cap,kernel_source,kernel_family,kernel_name,C,train_sample_n,val_sample_n,split,eval_sample_n,selection_metric,selection_score,accuracy,balanced_accuracy,macro_f1,roc_auc
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,256,360,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,256,270,ood_composition,180,val_balanced_accuracy,0.562015503875969,0.5,0.48217783000391695,0.4815004480860325,0.4853113983548765
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,256,360,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,256,270,ood_depth,180,val_balanced_accuracy,0.562015503875969,0.5388888888888889,0.5395110507470058,0.5377332219437483,0.5927892332386714
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,256,360,classical,laplacian,laplacian_gamma_x1,10.0,256,270,test,360,val_balanced_accuracy,0.6821705426356589,0.6638888888888889,0.6687816077689182,0.6637617617772151,0.7292048028295741
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,256,360,classical,laplacian,laplacian_gamma_x1,10.0,256,270,ood_composition,180,val_balanced_accuracy,0.6821705426356589,0.5277777777777778,0.5266353309831571,0.5199397571459947,0.5127301214257737
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,256,360,classical,laplacian,laplacian_gamma_x1,10.0,256,270,ood_depth,180,val_balanced_accuracy,0.6821705426356589,0.75,0.7505247561427337,0.7496213409168186,0.8013334979627115
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,256,quantum_trained,qfc_state_overlap,quantum_trained,10.0,810,256,test,256,val_balanced_accuracy,0.5950574993883044,0.59765625,0.5975894007237932,0.5969120232362608,0.6088449978531558
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,256,quantum_trained,qfc_state_overlap,quantum_trained,10.0,810,256,ood_composition,180,val_balanced_accuracy,0.5950574993883044,0.45555555555555555,0.4708186447316882,0.454477981197427,0.4918396657527092
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,256,quantum_trained,qfc_state_overlap,quantum_trained,10.0,810,256,ood_depth,180,val_balanced_accuracy,0.5950574993883044,0.5777777777777777,0.578219533275713,0.5773081201334817,0.5913075688356587
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,256,quantum_untrained,qfc_state_overlap,quantum_untrained,1.0,810,256,test,256,val_balanced_accuracy,0.583924639099584,0.578125,0.5798932711770839,0.578021978021978,0.6178004048334662
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,256,quantum_untrained,qfc_state_overlap,quantum_untrained,1.0,810,256,ood_composition,180,val_balanced_accuracy,0.583924639099584,0.5055555555555555,0.5003916960438699,0.49583005507474426,0.48648648648648646
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,256,quantum_untrained,qfc_state_overlap,quantum_untrained,1.0,810,256,ood_depth,180,val_balanced_accuracy,0.583924639099584,0.5611111111111111,0.5609951845906902,0.5609891636565713,0.5492036053833806
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,256,classical,laplacian,laplacian_gamma_x8,10.0,810,256,test,256,val_balanced_accuracy,0.7818693418155126,0.7734375,0.7739679813531252,0.772938585759726,0.8491075262221678
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,256,classical,laplacian,laplacian_gamma_x8,10.0,810,256,ood_composition,180,val_balanced_accuracy,0.7818693418155126,0.5277777777777778,0.518409714061888,0.5151937640609652,0.5394960177568874
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,256,classical,laplacian,laplacian_gamma_x8,10.0,810,256,ood_depth,180,val_balanced_accuracy,0.7818693418155126,0.8,0.8004691937276207,0.7997775305895439,0.8824546240276577
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,360,quantum_trained,qfc_state_overlap,quantum_trained,10.0,810,270,test,360,val_balanced_accuracy,0.5937654626422564,0.5916666666666667,0.5937606651981012,0.5915878834651747,0.6049455493158761
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,360,quantum_trained,qfc_state_overlap,quantum_trained,10.0,810,270,ood_composition,180,val_balanced_accuracy,0.5937654626422564,0.45555555555555555,0.4708186447316882,0.454477981197427,0.4918396657527092
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,360,quantum_trained,qfc_state_overlap,quantum_trained,10.0,810,270,ood_depth,180,val_balanced_accuracy,0.5937654626422564,0.5777777777777777,0.578219533275713,0.5773081201334817,0.5913075688356587
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,360,quantum_untrained,qfc_state_overlap,quantum_untrained,0.1,810,270,test,360,val_balanced_accuracy,0.5844466435757876,0.5444444444444444,0.5182588191492663,0.4576719576719577,0.6004467748440941
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,360,quantum_untrained,qfc_state_overlap,quantum_untrained,0.1,810,270,ood_composition,180,val_balanced_accuracy,0.5844466435757876,0.5444444444444444,0.4743439091265178,0.4517902243351657,0.41898420159289723
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,360,quantum_untrained,qfc_state_overlap,quantum_untrained,0.1,810,270,ood_depth,180,val_balanced_accuracy,0.5844466435757876,0.5166666666666667,0.5202494135078405,0.46279715961716583,0.5574762316335351
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,360,classical,laplacian,laplacian_gamma_x8,10.0,810,270,test,360,val_balanced_accuracy,0.7822035296058056,0.7694444444444445,0.7696472340293505,0.7688004394958179,0.8411777481306817
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,360,classical,laplacian,laplacian_gamma_x8,10.0,810,270,ood_composition,180,val_balanced_accuracy,0.7822035296058056,0.5277777777777778,0.518409714061888,0.5151937640609652,0.5394960177568874
20260523_195459_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_random_label_seed37,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01_random_label,37,810,360,classical,laplacian,laplacian_gamma_x8,10.0,810,270,ood_depth,180,val_balanced_accuracy,0.7822035296058056,0.8,0.8004691937276207,0.7997775305895439,0.8824546240276577
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,256,quantum_trained,qfc_state_overlap,quantum_trained,1.0,256,256,test,256,val_balanced_accuracy,0.7833577712609971,0.76171875,0.7622840749557468,0.760663325516882,0.819996337667094
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,256,quantum_trained,qfc_state_overlap,quantum_trained,1.0,256,256,ood_composition,180,val_balanced_accuracy,0.7833577712609971,0.6555555555555556,0.6367418988778212,0.6376623376623376,0.6983986886899507
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,256,quantum_trained,qfc_state_overlap,quantum_trained,1.0,256,256,ood_depth,180,val_balanced_accuracy,0.7833577712609971,0.7444444444444445,0.74564761081615,0.7418630751964085,0.8373873317693543
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,256,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,256,256,test,256,val_balanced_accuracy,0.5646383186705768,0.55078125,0.5514557773301593,0.5477379214993471,0.5836537874626136
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,256,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,256,256,ood_composition,180,val_balanced_accuracy,0.5646383186705768,0.45555555555555555,0.4406758290253436,0.44,0.46387592989534737
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,256,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,256,256,ood_depth,180,val_balanced_accuracy,0.5646383186705768,0.5166666666666667,0.5166687245338931,0.5166517485107565,0.5229040622299049
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,256,classical,laplacian,laplacian_gamma_x2,10.0,256,256,test,256,val_balanced_accuracy,0.711754643206256,0.6171875,0.6174693279619117,0.6168132942326491,0.658243300982726
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,256,classical,laplacian,laplacian_gamma_x2,10.0,256,256,ood_composition,180,val_balanced_accuracy,0.711754643206256,0.55,0.5313957886773422,0.5301472720827559,0.5706720464002017
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,256,classical,laplacian,laplacian_gamma_x2,10.0,256,256,ood_depth,180,val_balanced_accuracy,0.711754643206256,0.7111111111111111,0.7124336337819484,0.7075,0.7938017039140634
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,360,quantum_trained,qfc_state_overlap,quantum_trained,1.0,256,270,test,360,val_balanced_accuracy,0.7870558515020045,0.7611111111111111,0.7618841832324978,0.7602156200625794,0.8220459315964934
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,360,quantum_trained,qfc_state_overlap,quantum_trained,1.0,256,270,ood_composition,180,val_balanced_accuracy,0.7870558515020045,0.6555555555555556,0.6367418988778212,0.6376623376623376,0.6983986886899507
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,360,quantum_trained,qfc_state_overlap,quantum_trained,1.0,256,270,ood_depth,180,val_balanced_accuracy,0.7870558515020045,0.7444444444444445,0.74564761081615,0.7418630751964085,0.8373873317693543
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,360,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,256,270,test,360,val_balanced_accuracy,0.5492888132242297,0.525,0.5250956908260279,0.5249963348482627,0.5225645141375479
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,360,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,256,270,ood_composition,180,val_balanced_accuracy,0.5492888132242297,0.6333333333333333,0.6369940738872777,0.6316964285714286,0.6483419493128231
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,360,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,256,270,ood_depth,180,val_balanced_accuracy,0.5492888132242297,0.5388888888888889,0.5395110507470058,0.5377332219437483,0.5708112112606495
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,360,classical,laplacian,laplacian_gamma_x2,10.0,256,270,test,360,val_balanced_accuracy,0.7082212092921083,0.6361111111111111,0.6366526731695271,0.6354782608695653,0.6802074330164217
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,360,classical,laplacian,laplacian_gamma_x2,10.0,256,270,ood_composition,180,val_balanced_accuracy,0.7082212092921083,0.55,0.5313957886773422,0.5301472720827559,0.5706720464002017
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,256,360,classical,laplacian,laplacian_gamma_x2,10.0,256,270,ood_depth,180,val_balanced_accuracy,0.7082212092921083,0.7111111111111111,0.7124336337819484,0.7075,0.7938017039140634
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,256,quantum_trained,qfc_state_overlap,quantum_trained,1.0,810,256,test,256,val_balanced_accuracy,0.8338220918866079,0.765625,0.7657938106573887,0.7655677655677655,0.8239638649819936
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,256,quantum_trained,qfc_state_overlap,quantum_trained,1.0,810,256,ood_composition,180,val_balanced_accuracy,0.8338220918866079,0.6611111111111111,0.651431093178666,0.6520802306790456,0.7207161770268566
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,256,quantum_trained,qfc_state_overlap,quantum_trained,1.0,810,256,ood_depth,180,val_balanced_accuracy,0.8338220918866079,0.7388888888888889,0.7396592171873071,0.7379100963474705,0.8226941597728115
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,256,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,810,256,test,256,val_balanced_accuracy,0.6622678396871946,0.625,0.6252212659464078,0.624793893129771,0.6916315693096502
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,256,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,810,256,ood_composition,180,val_balanced_accuracy,0.6622678396871946,0.4722222222222222,0.46999117387466904,0.46853146853146854,0.45328457949817175
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,256,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,810,256,ood_depth,180,val_balanced_accuracy,0.6622678396871946,0.6,0.6010618594888257,0.5968143354902937,0.661439683911594
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,256,classical,laplacian,laplacian_gamma_x8,10.0,810,256,test,256,val_balanced_accuracy,0.8055962854349952,0.75,0.7502899346883966,0.7497556207233627,0.7947872794970395
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,256,classical,laplacian,laplacian_gamma_x8,10.0,810,256,ood_composition,180,val_balanced_accuracy,0.8055962854349952,0.5277777777777778,0.5283696885638633,0.5253017281499177,0.569032908838734
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,256,classical,laplacian,laplacian_gamma_x8,10.0,810,256,ood_depth,180,val_balanced_accuracy,0.8055962854349952,0.8055555555555556,0.8065810593900482,0.8041958041958042,0.8846771206321768
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,360,quantum_trained,qfc_state_overlap,quantum_trained,1.0,810,270,test,360,val_balanced_accuracy,0.835136470975891,0.7638888888888888,0.7641992838622053,0.7637995847195314,0.8290221014940117
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,360,quantum_trained,qfc_state_overlap,quantum_trained,1.0,810,270,ood_composition,180,val_balanced_accuracy,0.835136470975891,0.6611111111111111,0.651431093178666,0.6520802306790456,0.7207161770268566
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,360,quantum_trained,qfc_state_overlap,quantum_trained,1.0,810,270,ood_depth,180,val_balanced_accuracy,0.835136470975891,0.7388888888888889,0.7396592171873071,0.7379100963474705,0.8226941597728115
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,360,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,810,270,test,360,val_balanced_accuracy,0.6048657257400187,0.5666666666666667,0.5670453142363254,0.5663320463320463,0.6004136313125077
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,360,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,810,270,ood_composition,180,val_balanced_accuracy,0.6048657257400187,0.48333333333333334,0.4747824990543437,0.47475761664208843,0.516580506871769
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,360,quantum_untrained,qfc_state_overlap,quantum_untrained,10.0,810,270,ood_depth,180,val_balanced_accuracy,0.6048657257400187,0.5555555555555556,0.5563649833312755,0.5535714285714286,0.567230522286702
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,360,classical,laplacian,laplacian_gamma_x8,10.0,810,270,test,360,val_balanced_accuracy,0.7931517381514636,0.7333333333333333,0.7337325595752562,0.7331274131274131,0.790838375108038
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,360,classical,laplacian,laplacian_gamma_x8,10.0,810,270,ood_composition,180,val_balanced_accuracy,0.7931517381514636,0.5277777777777778,0.5283696885638633,0.5253017281499177,0.569032908838734
20260523_195502_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_random_01_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_random_01,41,810,360,classical,laplacian,laplacian_gamma_x8,10.0,810,270,ood_depth,180,val_balanced_accuracy,0.7931517381514636,0.8055555555555556,0.8065810593900482,0.8041958041958042,0.8846771206321768
20260523_195510_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_ring_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_ring,41,256,256,quantum_trained,qfc_state_overlap,quantum_trained,1.0,256,256,test,256,val_balanced_accuracy,0.7662512218963832,0.70703125,0.7079594701825063,0.7032228147461164,0.7935665018616859
20260523_195510_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_ring_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_ring,41,256,256,quantum_trained,qfc_state_overlap,quantum_trained,1.0,256,256,ood_composition,180,val_balanced_accuracy,0.7662512218963832,0.5388888888888889,0.528243601059135,0.5282750781472009,0.547093683016013
20260523_195510_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_ring_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_ring,41,256,256,quantum_trained,qfc_state_overlap,quantum_trained,1.0,256,256,ood_depth,180,val_balanced_accuracy,0.7662512218963832,0.7388888888888889,0.7401531053216446,0.7359468148194388,0.8208420792690455
20260523_195510_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_ring_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_ring,41,256,256,quantum_untrained,qfc_state_overlap,quantum_untrained,1.0,256,256,test,256,val_balanced_accuracy,0.5470430107526881,0.4609375,0.461514985045474,0.4582592160951972,0.4969175364707319
20260523_195510_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_ring_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_ring,41,256,256,quantum_untrained,qfc_state_overlap,quantum_untrained,1.0,256,256,ood_composition,180,val_balanced_accuracy,0.5470430107526881,0.48333333333333334,0.48297818686168204,0.4806242437404983,0.4952717185726895
20260523_195510_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_ring_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_ring,41,256,256,quantum_untrained,qfc_state_overlap,quantum_untrained,1.0,256,256,ood_depth,180,val_balanced_accuracy,0.5470430107526881,0.5833333333333334,0.5844548709717249,0.5795833203575098,0.6193357204593161
20260523_195510_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_ring_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_ring,41,256,256,classical,laplacian,laplacian_gamma_x2,10.0,256,256,test,256,val_balanced_accuracy,0.711754643206256,0.6171875,0.6174693279619117,0.6168132942326491,0.658243300982726
20260523_195510_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_ring_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_ring,41,256,256,classical,laplacian,laplacian_gamma_x2,10.0,256,256,ood_composition,180,val_balanced_accuracy,0.711754643206256,0.55,0.5313957886773422,0.5301472720827559,0.5706720464002017
20260523_195510_qnlpbench_r_stage6d_topology_latent_primitive_sequence_qfc_ring_seed41,stage6d_topology,qnlpbench_r_stage6d_topology_latent_primitive_sequence,latent_primitive_sequence,qfc_ring,41,256,256,classical,laplacian,laplacian_gamma_x2,10.0,256,256,ood_depth,180,val_balanced_accuracy,0.711754643206256,0.7111111111111111,0.7124336337819484,0.7075,0.7938017039140634
