seed,train_sample_cap,eval_sample_cap,source,kernel_family,kernel_name,C,selected,val_balanced_accuracy,params_json
37,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,1.0,True,0.8456080254465378,"{""gamma"": 0.0023755542683042137, ""gamma_multiplier"": 0.5}"
37,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,10.0,False,0.8284805480792758,"{""gamma"": 0.0023755542683042137, ""gamma_multiplier"": 0.5}"
37,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,100.0,False,0.8284805480792758,"{""gamma"": 0.0023755542683042137, ""gamma_multiplier"": 0.5}"
37,128,128,mlp_hidden,rbf,rbf_gamma_x1,0.1,False,0.8381453388793736,"{""gamma"": 0.004751108536608427, ""gamma_multiplier"": 1.0}"
37,128,128,mlp_hidden,rbf,rbf_gamma_x1,1.0,False,0.8448739907022266,"{""gamma"": 0.004751108536608427, ""gamma_multiplier"": 1.0}"
37,128,128,mlp_hidden,rbf,rbf_gamma_x1,10.0,False,0.8284805480792758,"{""gamma"": 0.004751108536608427, ""gamma_multiplier"": 1.0}"
37,128,128,mlp_hidden,rbf,rbf_gamma_x1,100.0,False,0.8284805480792758,"{""gamma"": 0.004751108536608427, ""gamma_multiplier"": 1.0}"
37,128,128,mlp_hidden,rbf,rbf_gamma_x2,0.1,False,0.8456080254465378,"{""gamma"": 0.009502217073216855, ""gamma_multiplier"": 2.0}"
37,128,128,mlp_hidden,rbf,rbf_gamma_x2,1.0,False,0.8448739907022266,"{""gamma"": 0.009502217073216855, ""gamma_multiplier"": 2.0}"
37,128,128,mlp_hidden,rbf,rbf_gamma_x2,10.0,False,0.8284805480792758,"{""gamma"": 0.009502217073216855, ""gamma_multiplier"": 2.0}"
37,128,128,mlp_hidden,rbf,rbf_gamma_x2,100.0,False,0.8284805480792758,"{""gamma"": 0.009502217073216855, ""gamma_multiplier"": 2.0}"
37,128,128,mlp_logits,linear,linear,0.1,False,0.8366772693907512,{}
37,128,128,mlp_logits,linear,linear,1.0,False,0.8366772693907512,{}
37,128,128,mlp_logits,linear,linear,10.0,False,0.8366772693907512,{}
37,128,128,mlp_logits,linear,linear,100.0,False,0.8366772693907512,{}
37,128,128,mlp_logits,rbf,rbf_gamma_x0.5,0.1,False,0.8381453388793736,"{""gamma"": 0.0027127722669971345, ""gamma_multiplier"": 0.5}"
37,128,128,mlp_logits,rbf,rbf_gamma_x0.5,1.0,False,0.8366772693907512,"{""gamma"": 0.0027127722669971345, ""gamma_multiplier"": 0.5}"
37,128,128,mlp_logits,rbf,rbf_gamma_x0.5,10.0,False,0.8366772693907512,"{""gamma"": 0.0027127722669971345, ""gamma_multiplier"": 0.5}"
37,128,128,mlp_logits,rbf,rbf_gamma_x0.5,100.0,False,0.829214582823587,"{""gamma"": 0.0027127722669971345, ""gamma_multiplier"": 0.5}"
37,128,128,mlp_logits,rbf,rbf_gamma_x1,0.1,False,0.8299486175678982,"{""gamma"": 0.005425544533994269, ""gamma_multiplier"": 1.0}"
37,128,128,mlp_logits,rbf,rbf_gamma_x1,1.0,False,0.8366772693907512,"{""gamma"": 0.005425544533994269, ""gamma_multiplier"": 1.0}"
37,128,128,mlp_logits,rbf,rbf_gamma_x1,10.0,False,0.8217518962564228,"{""gamma"": 0.005425544533994269, ""gamma_multiplier"": 1.0}"
37,128,128,mlp_logits,rbf,rbf_gamma_x1,100.0,False,0.8217518962564228,"{""gamma"": 0.005425544533994269, ""gamma_multiplier"": 1.0}"
37,128,128,mlp_logits,rbf,rbf_gamma_x2,0.1,False,0.8366772693907512,"{""gamma"": 0.010851089067988538, ""gamma_multiplier"": 2.0}"
37,128,128,mlp_logits,rbf,rbf_gamma_x2,1.0,False,0.8284805480792758,"{""gamma"": 0.010851089067988538, ""gamma_multiplier"": 2.0}"
37,128,128,mlp_logits,rbf,rbf_gamma_x2,10.0,False,0.829214582823587,"{""gamma"": 0.010851089067988538, ""gamma_multiplier"": 2.0}"
37,128,128,mlp_logits,rbf,rbf_gamma_x2,100.0,False,0.829214582823587,"{""gamma"": 0.010851089067988538, ""gamma_multiplier"": 2.0}"
37,128,128,polynomial_interactions,linear,linear,0.1,False,0.5,{}
37,128,128,polynomial_interactions,linear,linear,1.0,False,0.5921213604110594,{}
37,128,128,polynomial_interactions,linear,linear,10.0,False,0.5660631269880108,{}
37,128,128,polynomial_interactions,linear,linear,100.0,False,0.5660631269880108,{}
37,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,0.1,False,0.5,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
37,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,1.0,False,0.5875948128211402,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
37,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,10.0,False,0.5615365793980915,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
37,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,100.0,False,0.577195987276731,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
37,128,128,random_fourier,linear,rff_128_gamma_x1_linear,0.1,False,0.5,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
37,128,128,random_fourier,linear,rff_128_gamma_x1_linear,1.0,False,0.5652067531196476,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
37,128,128,random_fourier,linear,rff_128_gamma_x1_linear,10.0,False,0.5786640567653536,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
37,128,128,random_fourier,linear,rff_128_gamma_x1_linear,100.0,False,0.563004648886714,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
37,128,128,random_fourier,linear,rff_128_gamma_x2_linear,0.1,False,0.5,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
37,128,128,random_fourier,linear,rff_128_gamma_x2_linear,1.0,False,0.6367751406899926,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
37,128,128,random_fourier,linear,rff_128_gamma_x2_linear,10.0,False,0.6420357230242231,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
37,128,128,random_fourier,linear,rff_128_gamma_x2_linear,100.0,False,0.634573036457059,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
37,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,0.1,False,0.5163934426229508,"{""n_estimators"": 100}"
37,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,1.0,False,0.5704673354538781,"{""n_estimators"": 100}"
37,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,10.0,False,0.5704673354538781,"{""n_estimators"": 100}"
37,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,100.0,False,0.5704673354538781,"{""n_estimators"": 100}"
37,128,128,qfc_trained,state_overlap,qfc_all_to_all,0.1,False,0.6005627599706386,{}
37,128,128,qfc_trained,state_overlap,qfc_all_to_all,1.0,True,0.7807682896990458,{}
37,128,128,qfc_trained,state_overlap,qfc_all_to_all,10.0,False,0.7472473697088329,{}
37,128,128,qfc_trained,state_overlap,qfc_all_to_all,100.0,False,0.7472473697088329,{}
37,128,128,qfc_untrained,state_overlap,qfc_all_to_all,0.1,False,0.5,{}
37,128,128,qfc_untrained,state_overlap,qfc_all_to_all,1.0,False,0.5540738928309273,{}
37,128,128,qfc_untrained,state_overlap,qfc_all_to_all,10.0,True,0.566797161732322,{}
37,128,128,qfc_untrained,state_overlap,qfc_all_to_all,100.0,False,0.566797161732322,{}
37,128,128,qfc_trained,state_overlap,qfc_random_01,0.1,False,0.7317103009542452,{}
37,128,128,qfc_trained,state_overlap,qfc_random_01,1.0,True,0.750917543430389,{}
37,128,128,qfc_trained,state_overlap,qfc_random_01,10.0,False,0.7024712503058478,{}
37,128,128,qfc_trained,state_overlap,qfc_random_01,100.0,False,0.7024712503058478,{}
37,128,128,qfc_untrained,state_overlap,qfc_random_01,0.1,True,0.5,{}
37,128,128,qfc_untrained,state_overlap,qfc_random_01,1.0,False,0.46917054073892833,{}
37,128,128,qfc_untrained,state_overlap,qfc_random_01,10.0,False,0.46758013212625393,{}
37,128,128,qfc_untrained,state_overlap,qfc_random_01,100.0,False,0.4743087839491069,{}
37,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,0.1,False,0.5,{}
37,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,1.0,True,0.6085148030340103,{}
37,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,10.0,False,0.607780768289699,{}
37,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,100.0,False,0.5928553951553707,{}
37,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,0.1,False,0.5,{}
37,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,1.0,True,0.6048446293124541,{}
37,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,10.0,False,0.5451431367751407,{}
37,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,100.0,False,0.5369464154636653,{}
41,128,128,raw,linear,linear,0.1,False,0.5,{}
41,128,128,raw,linear,linear,1.0,False,0.6857282502443793,{}
41,128,128,raw,linear,linear,10.0,False,0.7113880742913001,{}
41,128,128,raw,linear,linear,100.0,False,0.7346041055718475,{}
41,128,128,raw,rbf,rbf_gamma_x0.5,0.1,False,0.5,"{""gamma"": 0.0066766902447791335, ""gamma_multiplier"": 0.5}"
41,128,128,raw,rbf,rbf_gamma_x0.5,1.0,False,0.6348973607038123,"{""gamma"": 0.0066766902447791335, ""gamma_multiplier"": 0.5}"
41,128,128,raw,rbf,rbf_gamma_x0.5,10.0,False,0.696236559139785,"{""gamma"": 0.0066766902447791335, ""gamma_multiplier"": 0.5}"
41,128,128,raw,rbf,rbf_gamma_x0.5,100.0,False,0.6957478005865103,"{""gamma"": 0.0066766902447791335, ""gamma_multiplier"": 0.5}"
41,128,128,raw,rbf,rbf_gamma_x1,0.1,False,0.5,"{""gamma"": 0.013353380489558267, ""gamma_multiplier"": 1.0}"
41,128,128,raw,rbf,rbf_gamma_x1,1.0,False,0.6686217008797655,"{""gamma"": 0.013353380489558267, ""gamma_multiplier"": 1.0}"
41,128,128,raw,rbf,rbf_gamma_x1,10.0,False,0.6957478005865103,"{""gamma"": 0.013353380489558267, ""gamma_multiplier"": 1.0}"
41,128,128,raw,rbf,rbf_gamma_x1,100.0,False,0.6957478005865103,"{""gamma"": 0.013353380489558267, ""gamma_multiplier"": 1.0}"
41,128,128,raw,rbf,rbf_gamma_x2,0.1,False,0.5,"{""gamma"": 0.026706760979116534, ""gamma_multiplier"": 2.0}"
41,128,128,raw,rbf,rbf_gamma_x2,1.0,False,0.6297653958944281,"{""gamma"": 0.026706760979116534, ""gamma_multiplier"": 2.0}"
41,128,128,raw,rbf,rbf_gamma_x2,10.0,False,0.6871945259042034,"{""gamma"": 0.026706760979116534, ""gamma_multiplier"": 2.0}"
41,128,128,raw,rbf,rbf_gamma_x2,100.0,False,0.6871945259042034,"{""gamma"": 0.026706760979116534, ""gamma_multiplier"": 2.0}"
41,128,128,raw,poly,poly_degree_2,0.1,False,0.5,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
41,128,128,raw,poly,poly_degree_2,1.0,False,0.6691104594330402,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
41,128,128,raw,poly,poly_degree_2,10.0,False,0.6972140762463344,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
41,128,128,raw,poly,poly_degree_2,100.0,False,0.6881720430107527,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
41,128,128,mlp_hidden,linear,linear,0.1,False,0.8492179863147604,{}
41,128,128,mlp_hidden,linear,linear,1.0,False,0.8497067448680351,{}
41,128,128,mlp_hidden,linear,linear,10.0,False,0.8497067448680351,{}
41,128,128,mlp_hidden,linear,linear,100.0,False,0.8497067448680351,{}
41,128,128,mlp_hidden,cosine,cosine,0.1,False,0.8492179863147604,{}
41,128,128,mlp_hidden,cosine,cosine,1.0,False,0.8497067448680351,{}
41,128,128,mlp_hidden,cosine,cosine,10.0,False,0.8497067448680351,{}
41,128,128,mlp_hidden,cosine,cosine,100.0,False,0.8497067448680351,{}
41,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,0.1,False,0.8350439882697946,"{""gamma"": 0.0025642359869211366, ""gamma_multiplier"": 0.5}"
41,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,1.0,False,0.8250244379276637,"{""gamma"": 0.0025642359869211366, ""gamma_multiplier"": 0.5}"
41,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,10.0,False,0.8497067448680351,"{""gamma"": 0.0025642359869211366, ""gamma_multiplier"": 0.5}"
41,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,100.0,False,0.8335777126099706,"{""gamma"": 0.0025642359869211366, ""gamma_multiplier"": 0.5}"
41,128,128,mlp_hidden,rbf,rbf_gamma_x1,0.1,False,0.8411534701857282,"{""gamma"": 0.005128471973842273, ""gamma_multiplier"": 1.0}"
41,128,128,mlp_hidden,rbf,rbf_gamma_x1,1.0,False,0.8411534701857282,"{""gamma"": 0.005128471973842273, ""gamma_multiplier"": 1.0}"
41,128,128,mlp_hidden,rbf,rbf_gamma_x1,10.0,False,0.8335777126099706,"{""gamma"": 0.005128471973842273, ""gamma_multiplier"": 1.0}"
41,128,128,mlp_hidden,rbf,rbf_gamma_x1,100.0,False,0.8335777126099706,"{""gamma"": 0.005128471973842273, ""gamma_multiplier"": 1.0}"
41,128,128,mlp_hidden,rbf,rbf_gamma_x2,0.1,False,0.8250244379276637,"{""gamma"": 0.010256943947684546, ""gamma_multiplier"": 2.0}"
41,128,128,mlp_hidden,rbf,rbf_gamma_x2,1.0,False,0.8416422287390029,"{""gamma"": 0.010256943947684546, ""gamma_multiplier"": 2.0}"
41,128,128,mlp_hidden,rbf,rbf_gamma_x2,10.0,False,0.8335777126099706,"{""gamma"": 0.010256943947684546, ""gamma_multiplier"": 2.0}"
41,128,128,mlp_hidden,rbf,rbf_gamma_x2,100.0,False,0.8335777126099706,"{""gamma"": 0.010256943947684546, ""gamma_multiplier"": 2.0}"
41,128,128,mlp_logits,linear,linear,0.1,False,0.8255131964809383,{}
41,128,128,mlp_logits,linear,linear,1.0,False,0.8255131964809383,{}
41,128,128,mlp_logits,linear,linear,10.0,False,0.8255131964809383,{}
41,128,128,mlp_logits,linear,linear,100.0,False,0.8255131964809383,{}
41,128,128,mlp_logits,rbf,rbf_gamma_x0.5,0.1,True,0.8501955034213098,"{""gamma"": 0.0031880855250270767, ""gamma_multiplier"": 0.5}"
41,128,128,mlp_logits,rbf,rbf_gamma_x0.5,1.0,False,0.8255131964809383,"{""gamma"": 0.0031880855250270767, ""gamma_multiplier"": 0.5}"
41,128,128,mlp_logits,rbf,rbf_gamma_x0.5,10.0,False,0.8255131964809383,"{""gamma"": 0.0031880855250270767, ""gamma_multiplier"": 0.5}"
41,128,128,mlp_logits,rbf,rbf_gamma_x0.5,100.0,False,0.8255131964809383,"{""gamma"": 0.0031880855250270767, ""gamma_multiplier"": 0.5}"
41,128,128,mlp_logits,rbf,rbf_gamma_x1,0.1,False,0.8421309872922775,"{""gamma"": 0.0063761710500541535, ""gamma_multiplier"": 1.0}"
41,128,128,mlp_logits,rbf,rbf_gamma_x1,1.0,False,0.826001955034213,"{""gamma"": 0.0063761710500541535, ""gamma_multiplier"": 1.0}"
41,128,128,mlp_logits,rbf,rbf_gamma_x1,10.0,False,0.8255131964809383,"{""gamma"": 0.0063761710500541535, ""gamma_multiplier"": 1.0}"
41,128,128,mlp_logits,rbf,rbf_gamma_x1,100.0,False,0.8255131964809383,"{""gamma"": 0.0063761710500541535, ""gamma_multiplier"": 1.0}"
41,128,128,mlp_logits,rbf,rbf_gamma_x2,0.1,False,0.8255131964809383,"{""gamma"": 0.012752342100108307, ""gamma_multiplier"": 2.0}"
41,128,128,mlp_logits,rbf,rbf_gamma_x2,1.0,False,0.8255131964809383,"{""gamma"": 0.012752342100108307, ""gamma_multiplier"": 2.0}"
41,128,128,mlp_logits,rbf,rbf_gamma_x2,10.0,False,0.8255131964809383,"{""gamma"": 0.012752342100108307, ""gamma_multiplier"": 2.0}"
41,128,128,mlp_logits,rbf,rbf_gamma_x2,100.0,False,0.8255131964809383,"{""gamma"": 0.012752342100108307, ""gamma_multiplier"": 2.0}"
41,128,128,polynomial_interactions,linear,linear,0.1,False,0.5,{}
41,128,128,polynomial_interactions,linear,linear,1.0,False,0.5742913000977518,{}
41,128,128,polynomial_interactions,linear,linear,10.0,False,0.6060606060606061,{}
41,128,128,polynomial_interactions,linear,linear,100.0,False,0.6060606060606061,{}
41,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,0.1,False,0.5,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
41,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,1.0,False,0.6419843597262952,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
41,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,10.0,False,0.6705767350928642,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
41,128,128,random_fourier,linear,rff_128_gamma_x0.5_linear,100.0,False,0.5786901270772238,"{""gamma_multiplier"": 0.5, ""n_components"": 128}"
41,128,128,random_fourier,linear,rff_128_gamma_x1_linear,0.1,False,0.5,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
41,128,128,random_fourier,linear,rff_128_gamma_x1_linear,1.0,False,0.6923264907135875,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
41,128,128,random_fourier,linear,rff_128_gamma_x1_linear,10.0,False,0.6705767350928642,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
41,128,128,random_fourier,linear,rff_128_gamma_x1_linear,100.0,False,0.624633431085044,"{""gamma_multiplier"": 1.0, ""n_components"": 128}"
41,128,128,random_fourier,linear,rff_128_gamma_x2_linear,0.1,False,0.5,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
41,128,128,random_fourier,linear,rff_128_gamma_x2_linear,1.0,False,0.6388074291300099,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
41,128,128,random_fourier,linear,rff_128_gamma_x2_linear,10.0,False,0.5676930596285434,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
41,128,128,random_fourier,linear,rff_128_gamma_x2_linear,100.0,False,0.47996089931573804,"{""gamma_multiplier"": 2.0, ""n_components"": 128}"
41,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,0.1,False,0.5,"{""n_estimators"": 100}"
41,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,1.0,False,0.6791300097751711,"{""n_estimators"": 100}"
41,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,10.0,False,0.6791300097751711,"{""n_estimators"": 100}"
41,128,128,tree_proximity,extra_trees,extra_trees_proximity_100,100.0,False,0.6791300097751711,"{""n_estimators"": 100}"
41,128,128,qfc_trained,state_overlap,qfc_all_to_all,0.1,False,0.5,{}
41,128,128,qfc_trained,state_overlap,qfc_all_to_all,1.0,False,0.7861681329423265,{}
41,128,128,qfc_trained,state_overlap,qfc_all_to_all,10.0,True,0.7942326490713587,{}
41,128,128,qfc_trained,state_overlap,qfc_all_to_all,100.0,False,0.7942326490713587,{}
41,128,128,qfc_untrained,state_overlap,qfc_all_to_all,0.1,False,0.5,{}
41,128,128,qfc_untrained,state_overlap,qfc_all_to_all,1.0,True,0.5838220918866079,{}
41,128,128,qfc_untrained,state_overlap,qfc_all_to_all,10.0,False,0.5369012707722385,{}
41,128,128,qfc_untrained,state_overlap,qfc_all_to_all,100.0,False,0.5369012707722385,{}
41,128,128,qfc_trained,state_overlap,qfc_random_01,0.1,False,0.5,{}
41,128,128,qfc_trained,state_overlap,qfc_random_01,1.0,False,0.7639296187683284,{}
41,128,128,qfc_trained,state_overlap,qfc_random_01,10.0,True,0.7790811339198436,{}
41,128,128,qfc_trained,state_overlap,qfc_random_01,100.0,False,0.7790811339198436,{}
41,128,128,qfc_untrained,state_overlap,qfc_random_01,0.1,False,0.5,{}
41,128,128,qfc_untrained,state_overlap,qfc_random_01,1.0,False,0.5197947214076246,{}
41,128,128,qfc_untrained,state_overlap,qfc_random_01,10.0,False,0.5369012707722385,{}
41,128,128,qfc_untrained,state_overlap,qfc_random_01,100.0,True,0.5378787878787878,{}
41,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,0.1,False,0.5,{}
41,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,1.0,False,0.512218963831867,{}
41,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,10.0,False,0.5009775171065494,{}
41,128,128,qfc_trained,state_overlap,qfc_random_01_random_label,100.0,True,0.5246823069403714,{}
41,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,0.1,False,0.5,{}
41,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,1.0,True,0.5283479960899315,{}
41,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,10.0,False,0.45161290322580644,{}
41,128,128,qfc_untrained,state_overlap,qfc_random_01_random_label,100.0,False,0.45161290322580644,{}
53,128,128,raw,linear,linear,0.1,False,0.5866910866910866,{}
53,128,128,raw,linear,linear,1.0,False,0.5462759462759463,{}
53,128,128,raw,linear,linear,10.0,False,0.5465201465201466,{}
53,128,128,raw,linear,linear,100.0,False,0.5700854700854701,{}
53,128,128,raw,rbf,rbf_gamma_x0.5,0.1,False,0.6105006105006106,"{""gamma"": 0.00667046052128377, ""gamma_multiplier"": 0.5}"
53,128,128,raw,rbf,rbf_gamma_x0.5,1.0,False,0.5854700854700855,"{""gamma"": 0.00667046052128377, ""gamma_multiplier"": 0.5}"
53,128,128,raw,rbf,rbf_gamma_x0.5,10.0,False,0.5777777777777777,"{""gamma"": 0.00667046052128377, ""gamma_multiplier"": 0.5}"
53,128,128,raw,rbf,rbf_gamma_x0.5,100.0,False,0.5159951159951159,"{""gamma"": 0.00667046052128377, ""gamma_multiplier"": 0.5}"
53,128,128,raw,rbf,rbf_gamma_x1,0.1,False,0.6186813186813187,"{""gamma"": 0.01334092104256754, ""gamma_multiplier"": 1.0}"
53,128,128,raw,rbf,rbf_gamma_x1,1.0,False,0.5306471306471306,"{""gamma"": 0.01334092104256754, ""gamma_multiplier"": 1.0}"
53,128,128,raw,rbf,rbf_gamma_x1,10.0,False,0.5467643467643468,"{""gamma"": 0.01334092104256754, ""gamma_multiplier"": 1.0}"
53,128,128,raw,rbf,rbf_gamma_x1,100.0,False,0.5631257631257631,"{""gamma"": 0.01334092104256754, ""gamma_multiplier"": 1.0}"
53,128,128,raw,rbf,rbf_gamma_x2,0.1,False,0.5797313797313798,"{""gamma"": 0.02668184208513508, ""gamma_multiplier"": 2.0}"
53,128,128,raw,rbf,rbf_gamma_x2,1.0,False,0.5385836385836386,"{""gamma"": 0.02668184208513508, ""gamma_multiplier"": 2.0}"
53,128,128,raw,rbf,rbf_gamma_x2,10.0,False,0.5633699633699634,"{""gamma"": 0.02668184208513508, ""gamma_multiplier"": 2.0}"
53,128,128,raw,rbf,rbf_gamma_x2,100.0,False,0.5633699633699634,"{""gamma"": 0.02668184208513508, ""gamma_multiplier"": 2.0}"
53,128,128,raw,poly,poly_degree_2,0.1,False,0.6186813186813187,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
53,128,128,raw,poly,poly_degree_2,1.0,False,0.5385836385836386,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
53,128,128,raw,poly,poly_degree_2,10.0,False,0.5628815628815629,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
53,128,128,raw,poly,poly_degree_2,100.0,False,0.5395604395604395,"{""degree"": 2, ""gamma"": 0.02040816326530612}"
53,128,128,mlp_hidden,linear,linear,0.1,False,0.7737484737484737,{}
53,128,128,mlp_hidden,linear,linear,1.0,False,0.766056166056166,{}
53,128,128,mlp_hidden,linear,linear,10.0,False,0.773992673992674,{}
53,128,128,mlp_hidden,linear,linear,100.0,False,0.773992673992674,{}
53,128,128,mlp_hidden,cosine,cosine,0.1,False,0.7737484737484737,{}
53,128,128,mlp_hidden,cosine,cosine,1.0,False,0.766056166056166,{}
53,128,128,mlp_hidden,cosine,cosine,10.0,False,0.773992673992674,{}
53,128,128,mlp_hidden,cosine,cosine,100.0,False,0.773992673992674,{}
53,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,0.1,False,0.774969474969475,"{""gamma"": 0.004781719977010435, ""gamma_multiplier"": 0.5}"
53,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,1.0,False,0.7819291819291819,"{""gamma"": 0.004781719977010435, ""gamma_multiplier"": 0.5}"
53,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,10.0,False,0.7896214896214896,"{""gamma"": 0.004781719977010435, ""gamma_multiplier"": 0.5}"
53,128,128,mlp_hidden,rbf,rbf_gamma_x0.5,100.0,False,0.7816849816849817,"{""gamma"": 0.004781719977010435, ""gamma_multiplier"": 0.5}"
53,128,128,mlp_hidden,rbf,rbf_gamma_x1,0.1,True,0.7978021978021979,"{""gamma"": 0.00956343995402087, ""gamma_multiplier"": 1.0}"
53,128,128,mlp_hidden,rbf,rbf_gamma_x1,1.0,False,0.766056166056166,"{""gamma"": 0.00956343995402087, ""gamma_multiplier"": 1.0}"
53,128,128,mlp_hidden,rbf,rbf_gamma_x1,10.0,False,0.7896214896214896,"{""gamma"": 0.00956343995402087, ""gamma_multiplier"": 1.0}"
53,128,128,mlp_hidden,rbf,rbf_gamma_x1,100.0,False,0.7737484737484737,"{""gamma"": 0.00956343995402087, ""gamma_multiplier"": 1.0}"
53,128,128,mlp_hidden,rbf,rbf_gamma_x2,0.1,False,0.7973137973137974,"{""gamma"": 0.01912687990804174, ""gamma_multiplier"": 2.0}"
53,128,128,mlp_hidden,rbf,rbf_gamma_x2,1.0,False,0.7816849816849817,"{""gamma"": 0.01912687990804174, ""gamma_multiplier"": 2.0}"
53,128,128,mlp_hidden,rbf,rbf_gamma_x2,10.0,False,0.7737484737484737,"{""gamma"": 0.01912687990804174, ""gamma_multiplier"": 2.0}"
53,128,128,mlp_hidden,rbf,rbf_gamma_x2,100.0,False,0.7737484737484737,"{""gamma"": 0.01912687990804174, ""gamma_multiplier"": 2.0}"
53,128,128,mlp_logits,linear,linear,0.1,False,0.7816849816849817,{}
53,128,128,mlp_logits,linear,linear,1.0,False,0.7816849816849817,{}
53,128,128,mlp_logits,linear,linear,10.0,False,0.7816849816849817,{}
53,128,128,mlp_logits,linear,linear,100.0,False,0.7816849816849817,{}
53,128,128,mlp_logits,rbf,rbf_gamma_x0.5,0.1,False,0.7901098901098901,"{""gamma"": 0.006938840635761808, ""gamma_multiplier"": 0.5}"
53,128,128,mlp_logits,rbf,rbf_gamma_x0.5,1.0,False,0.7819291819291819,"{""gamma"": 0.006938840635761808, ""gamma_multiplier"": 0.5}"
53,128,128,mlp_logits,rbf,rbf_gamma_x0.5,10.0,False,0.7816849816849817,"{""gamma"": 0.006938840635761808, ""gamma_multiplier"": 0.5}"
53,128,128,mlp_logits,rbf,rbf_gamma_x0.5,100.0,False,0.7737484737484737,"{""gamma"": 0.006938840635761808, ""gamma_multiplier"": 0.5}"
53,128,128,mlp_logits,rbf,rbf_gamma_x1,0.1,False,0.7819291819291819,"{""gamma"": 0.013877681271523615, ""gamma_multiplier"": 1.0}"
53,128,128,mlp_logits,rbf,rbf_gamma_x1,1.0,False,0.773992673992674,"{""gamma"": 0.013877681271523615, ""gamma_multiplier"": 1.0}"
53,128,128,mlp_logits,rbf,rbf_gamma_x1,10.0,False,0.7816849816849817,"{""gamma"": 0.013877681271523615, ""gamma_multiplier"": 1.0}"
53,128,128,mlp_logits,rbf,rbf_gamma_x1,100.0,False,0.7737484737484737,"{""gamma"": 0.013877681271523615, ""gamma_multiplier"": 1.0}"
