seed,train_sample_cap,eval_sample_cap,split,sample_index
37,128,128,ood_composition,36
37,128,128,ood_composition,37
37,128,128,ood_composition,38
37,128,128,ood_composition,41
37,128,128,ood_composition,42
37,128,128,ood_composition,45
37,128,128,ood_composition,46
37,128,128,ood_composition,49
37,128,128,ood_composition,50
37,128,128,ood_composition,52
37,128,128,ood_composition,54
37,128,128,ood_composition,55
37,128,128,ood_composition,58
37,128,128,ood_composition,59
37,128,128,ood_composition,60
37,128,128,ood_composition,62
37,128,128,ood_composition,64
37,128,128,ood_composition,66
37,128,128,ood_composition,67
37,128,128,ood_composition,69
37,128,128,ood_composition,72
37,128,128,ood_composition,73
37,128,128,ood_composition,75
37,128,128,ood_composition,76
37,128,128,ood_composition,77
37,128,128,ood_composition,78
37,128,128,ood_composition,79
37,128,128,ood_composition,80
37,128,128,ood_composition,81
37,128,128,ood_composition,82
37,128,128,ood_composition,85
37,128,128,ood_composition,86
37,128,128,ood_composition,87
37,128,128,ood_composition,88
37,128,128,ood_composition,89
37,128,128,ood_composition,90
37,128,128,ood_composition,91
37,128,128,ood_composition,92
37,128,128,ood_composition,93
37,128,128,ood_composition,94
37,128,128,ood_composition,95
37,128,128,ood_composition,96
37,128,128,ood_composition,97
37,128,128,ood_composition,98
37,128,128,ood_composition,101
37,128,128,ood_composition,103
37,128,128,ood_composition,105
37,128,128,ood_composition,107
37,128,128,ood_composition,108
37,128,128,ood_composition,110
37,128,128,ood_composition,111
37,128,128,ood_composition,112
37,128,128,ood_composition,113
37,128,128,ood_composition,114
37,128,128,ood_composition,115
37,128,128,ood_composition,116
37,128,128,ood_composition,117
37,128,128,ood_composition,119
37,128,128,ood_composition,122
37,128,128,ood_composition,124
37,128,128,ood_composition,126
37,128,128,ood_composition,127
37,128,128,ood_composition,128
37,128,128,ood_composition,129
37,128,128,ood_composition,130
37,128,128,ood_composition,131
37,128,128,ood_composition,132
37,128,128,ood_composition,134
37,128,128,ood_composition,135
37,128,128,ood_composition,137
37,128,128,ood_composition,138
37,128,128,ood_composition,139
37,128,128,ood_composition,140
37,128,128,ood_composition,142
37,128,128,ood_composition,145
37,128,128,ood_composition,146
37,128,128,ood_composition,147
37,128,128,ood_composition,148
37,128,128,ood_composition,149
37,128,128,ood_composition,150
37,128,128,ood_composition,152
37,128,128,ood_composition,154
37,128,128,ood_composition,156
37,128,128,ood_composition,159
37,128,128,ood_composition,160
37,128,128,ood_composition,161
37,128,128,ood_composition,162
37,128,128,ood_composition,164
37,128,128,ood_composition,165
37,128,128,ood_composition,166
37,128,128,ood_composition,167
37,128,128,ood_composition,168
37,128,128,ood_composition,170
37,128,128,ood_composition,171
37,128,128,ood_composition,172
37,128,128,ood_composition,173
37,128,128,ood_composition,175
37,128,128,ood_composition,176
37,128,128,ood_composition,177
37,128,128,ood_composition,178
37,128,128,ood_composition,179
37,128,128,ood_depth,0
37,128,128,ood_depth,3
37,128,128,ood_depth,5
37,128,128,ood_depth,8
37,128,128,ood_depth,9
37,128,128,ood_depth,10
37,128,128,ood_depth,11
37,128,128,ood_depth,12
37,128,128,ood_depth,13
37,128,128,ood_depth,14
37,128,128,ood_depth,15
37,128,128,ood_depth,16
37,128,128,ood_depth,18
37,128,128,ood_depth,19
37,128,128,ood_depth,21
37,128,128,ood_depth,23
37,128,128,ood_depth,24
37,128,128,ood_depth,25
37,128,128,ood_depth,26
37,128,128,ood_depth,27
37,128,128,ood_depth,28
37,128,128,ood_depth,31
37,128,128,ood_depth,33
37,128,128,ood_depth,34
37,128,128,ood_depth,35
37,128,128,ood_depth,36
37,128,128,ood_depth,38
37,128,128,ood_depth,39
37,128,128,ood_depth,40
37,128,128,ood_depth,42
37,128,128,ood_depth,43
37,128,128,ood_depth,44
37,128,128,ood_depth,45
37,128,128,ood_depth,46
37,128,128,ood_depth,49
37,128,128,ood_depth,52
37,128,128,ood_depth,53
37,128,128,ood_depth,54
37,128,128,ood_depth,55
37,128,128,ood_depth,61
37,128,128,ood_depth,62
37,128,128,ood_depth,63
37,128,128,ood_depth,64
37,128,128,ood_depth,66
37,128,128,ood_depth,68
37,128,128,ood_depth,69
37,128,128,ood_depth,70
37,128,128,ood_depth,71
37,128,128,ood_depth,73
37,128,128,ood_depth,74
37,128,128,ood_depth,75
37,128,128,ood_depth,76
37,128,128,ood_depth,77
37,128,128,ood_depth,80
37,128,128,ood_depth,82
37,128,128,ood_depth,83
37,128,128,ood_depth,84
37,128,128,ood_depth,85
37,128,128,ood_depth,86
37,128,128,ood_depth,88
37,128,128,ood_depth,89
37,128,128,ood_depth,90
37,128,128,ood_depth,92
37,128,128,ood_depth,93
37,128,128,ood_depth,94
37,128,128,ood_depth,96
37,128,128,ood_depth,99
37,128,128,ood_depth,100
37,128,128,ood_depth,101
37,128,128,ood_depth,103
37,128,128,ood_depth,105
37,128,128,ood_depth,106
37,128,128,ood_depth,107
37,128,128,ood_depth,108
37,128,128,ood_depth,110
37,128,128,ood_depth,111
37,128,128,ood_depth,112
37,128,128,ood_depth,113
37,128,128,ood_depth,115
37,128,128,ood_depth,116
37,128,128,ood_depth,118
37,128,128,ood_depth,120
37,128,128,ood_depth,121
37,128,128,ood_depth,122
37,128,128,ood_depth,124
37,128,128,ood_depth,125
37,128,128,ood_depth,126
37,128,128,ood_depth,127
37,128,128,ood_depth,128
37,128,128,ood_depth,129
37,128,128,ood_depth,130
37,128,128,ood_depth,131
37,128,128,ood_depth,132
37,128,128,ood_depth,133
37,128,128,ood_depth,135
37,128,128,ood_depth,136
37,128,128,ood_depth,137
37,128,128,ood_depth,138
37,128,128,ood_depth,142
37,128,128,ood_depth,143
37,128,128,ood_depth,145
37,128,128,ood_depth,146
37,128,128,ood_depth,147
37,128,128,ood_depth,148
37,128,128,ood_depth,149
37,128,128,ood_depth,150
37,128,128,ood_depth,151
37,128,128,ood_depth,152
37,128,128,ood_depth,153
37,128,128,ood_depth,154
37,128,128,ood_depth,155
37,128,128,ood_depth,156
37,128,128,ood_depth,157
37,128,128,ood_depth,158
37,128,128,ood_depth,159
37,128,128,ood_depth,160
37,128,128,ood_depth,161
37,128,128,ood_depth,162
37,128,128,ood_depth,165
37,128,128,ood_depth,166
37,128,128,ood_depth,168
37,128,128,ood_depth,169
37,128,128,ood_depth,172
37,128,128,ood_depth,174
37,128,128,ood_depth,175
37,128,128,ood_depth,176
37,128,128,ood_depth,177
37,128,128,ood_depth,179
37,128,128,train,1
37,128,128,train,13
37,128,128,train,24
37,128,128,train,33
37,128,128,train,36
37,128,128,train,43
37,128,128,train,46
37,128,128,train,50
37,128,128,train,55
37,128,128,train,56
37,128,128,train,65
37,128,128,train,66
37,128,128,train,68
37,128,128,train,73
37,128,128,train,78
37,128,128,train,85
37,128,128,train,87
37,128,128,train,89
37,128,128,train,91
37,128,128,train,96
37,128,128,train,102
37,128,128,train,110
37,128,128,train,111
37,128,128,train,118
37,128,128,train,120
37,128,128,train,123
37,128,128,train,124
37,128,128,train,127
37,128,128,train,128
37,128,128,train,129
37,128,128,train,142
37,128,128,train,145
37,128,128,train,147
37,128,128,train,148
37,128,128,train,151
37,128,128,train,154
37,128,128,train,171
37,128,128,train,173
37,128,128,train,178
37,128,128,train,180
37,128,128,train,182
37,128,128,train,187
37,128,128,train,188
37,128,128,train,197
37,128,128,train,202
37,128,128,train,205
37,128,128,train,210
37,128,128,train,216
37,128,128,train,220
37,128,128,train,221
37,128,128,train,237
37,128,128,train,247
37,128,128,train,248
37,128,128,train,265
37,128,128,train,271
37,128,128,train,272
37,128,128,train,276
37,128,128,train,280
37,128,128,train,285
37,128,128,train,296
37,128,128,train,299
37,128,128,train,301
37,128,128,train,308
37,128,128,train,316
37,128,128,train,318
37,128,128,train,321
37,128,128,train,334
37,128,128,train,336
37,128,128,train,348
37,128,128,train,360
37,128,128,train,362
37,128,128,train,371
37,128,128,train,373
37,128,128,train,403
37,128,128,train,409
37,128,128,train,410
37,128,128,train,414
37,128,128,train,420
37,128,128,train,435
37,128,128,train,436
37,128,128,train,440
37,128,128,train,444
37,128,128,train,449
37,128,128,train,451
37,128,128,train,456
37,128,128,train,471
37,128,128,train,479
37,128,128,train,502
37,128,128,train,519
37,128,128,train,525
37,128,128,train,530
37,128,128,train,533
37,128,128,train,542
37,128,128,train,556
37,128,128,train,568
37,128,128,train,570
37,128,128,train,586
37,128,128,train,589
37,128,128,train,591
37,128,128,train,607
37,128,128,train,610
37,128,128,train,611
37,128,128,train,620
37,128,128,train,622
37,128,128,train,634
37,128,128,train,639
37,128,128,train,656
37,128,128,train,659
37,128,128,train,661
37,128,128,train,676
37,128,128,train,686
37,128,128,train,688
37,128,128,train,689
37,128,128,train,698
37,128,128,train,708
37,128,128,train,710
37,128,128,train,715
37,128,128,train,722
37,128,128,train,734
37,128,128,train,737
37,128,128,train,742
37,128,128,train,745
37,128,128,train,747
37,128,128,train,750
37,128,128,train,755
37,128,128,train,757
37,128,128,train,780
37,128,128,train,781
41,128,128,test,0
41,128,128,test,5
41,128,128,test,10
41,128,128,test,11
41,128,128,test,13
41,128,128,test,14
41,128,128,test,16
41,128,128,test,17
41,128,128,test,20
41,128,128,test,21
41,128,128,test,27
41,128,128,test,28
41,128,128,test,30
41,128,128,test,31
41,128,128,test,34
41,128,128,test,39
41,128,128,test,40
41,128,128,test,42
41,128,128,test,44
41,128,128,test,45
41,128,128,test,47
41,128,128,test,51
41,128,128,test,61
41,128,128,test,65
41,128,128,test,68
41,128,128,test,72
41,128,128,test,73
41,128,128,test,75
41,128,128,test,78
41,128,128,test,81
41,128,128,test,82
41,128,128,test,88
41,128,128,test,92
41,128,128,test,95
41,128,128,test,97
41,128,128,test,100
41,128,128,test,101
41,128,128,test,106
41,128,128,test,108
41,128,128,test,109
41,128,128,test,112
41,128,128,test,113
41,128,128,test,115
41,128,128,test,118
41,128,128,test,119
41,128,128,test,120
41,128,128,test,121
41,128,128,test,123
41,128,128,test,124
41,128,128,test,125
41,128,128,test,126
41,128,128,test,127
41,128,128,test,128
41,128,128,test,131
41,128,128,test,132
41,128,128,test,137
41,128,128,test,140
41,128,128,test,141
41,128,128,test,147
41,128,128,test,149
41,128,128,test,152
41,128,128,test,156
41,128,128,test,160
41,128,128,test,161
41,128,128,test,168
41,128,128,test,171
41,128,128,test,172
41,128,128,test,174
41,128,128,test,178
41,128,128,test,188
41,128,128,test,189
41,128,128,test,191
41,128,128,test,193
41,128,128,test,201
41,128,128,test,204
41,128,128,test,205
41,128,128,test,209
41,128,128,test,211
41,128,128,test,213
41,128,128,test,219
41,128,128,test,224
41,128,128,test,231
41,128,128,test,239
41,128,128,test,240
41,128,128,test,242
41,128,128,test,247
41,128,128,test,253
41,128,128,test,255
41,128,128,test,256
41,128,128,test,257
41,128,128,test,259
41,128,128,test,260
41,128,128,test,263
41,128,128,test,264
41,128,128,test,265
41,128,128,test,267
41,128,128,test,268
41,128,128,test,269
41,128,128,test,271
41,128,128,test,276
41,128,128,test,279
41,128,128,test,282
41,128,128,test,284
41,128,128,test,285
41,128,128,test,290
41,128,128,test,292
41,128,128,test,293
41,128,128,test,298
41,128,128,test,300
41,128,128,test,303
41,128,128,test,305
41,128,128,test,307
41,128,128,test,310
41,128,128,test,312
41,128,128,test,313
41,128,128,test,318
41,128,128,test,320
41,128,128,test,324
41,128,128,test,326
41,128,128,test,328
41,128,128,test,329
41,128,128,test,331
41,128,128,test,333
41,128,128,test,334
41,128,128,test,337
41,128,128,test,345
41,128,128,test,346
41,128,128,test,359
41,128,128,ood_composition,0
41,128,128,ood_composition,1
41,128,128,ood_composition,3
41,128,128,ood_composition,5
41,128,128,ood_composition,6
41,128,128,ood_composition,7
41,128,128,ood_composition,8
41,128,128,ood_composition,9
41,128,128,ood_composition,11
41,128,128,ood_composition,12
41,128,128,ood_composition,13
41,128,128,ood_composition,14
41,128,128,ood_composition,16
41,128,128,ood_composition,17
41,128,128,ood_composition,19
41,128,128,ood_composition,20
41,128,128,ood_composition,22
41,128,128,ood_composition,24
41,128,128,ood_composition,26
41,128,128,ood_composition,27
41,128,128,ood_composition,28
41,128,128,ood_composition,29
41,128,128,ood_composition,30
41,128,128,ood_composition,31
41,128,128,ood_composition,33
41,128,128,ood_composition,34
41,128,128,ood_composition,35
41,128,128,ood_composition,36
41,128,128,ood_composition,37
41,128,128,ood_composition,39
41,128,128,ood_composition,40
41,128,128,ood_composition,42
41,128,128,ood_composition,43
41,128,128,ood_composition,44
41,128,128,ood_composition,46
41,128,128,ood_composition,48
41,128,128,ood_composition,49
41,128,128,ood_composition,51
41,128,128,ood_composition,53
41,128,128,ood_composition,55
41,128,128,ood_composition,56
41,128,128,ood_composition,57
41,128,128,ood_composition,59
41,128,128,ood_composition,60
41,128,128,ood_composition,61
41,128,128,ood_composition,63
41,128,128,ood_composition,64
41,128,128,ood_composition,65
41,128,128,ood_composition,66
41,128,128,ood_composition,67
41,128,128,ood_composition,68
41,128,128,ood_composition,70
41,128,128,ood_composition,71
41,128,128,ood_composition,72
41,128,128,ood_composition,74
41,128,128,ood_composition,76
41,128,128,ood_composition,80
41,128,128,ood_composition,81
41,128,128,ood_composition,82
41,128,128,ood_composition,84
41,128,128,ood_composition,86
41,128,128,ood_composition,87
41,128,128,ood_composition,88
41,128,128,ood_composition,89
41,128,128,ood_composition,90
41,128,128,ood_composition,91
41,128,128,ood_composition,92
41,128,128,ood_composition,93
41,128,128,ood_composition,94
41,128,128,ood_composition,95
41,128,128,ood_composition,96
41,128,128,ood_composition,98
41,128,128,ood_composition,100
41,128,128,ood_composition,102
41,128,128,ood_composition,103
41,128,128,ood_composition,105
41,128,128,ood_composition,106
41,128,128,ood_composition,107
41,128,128,ood_composition,108
41,128,128,ood_composition,109
41,128,128,ood_composition,110
41,128,128,ood_composition,111
41,128,128,ood_composition,113
41,128,128,ood_composition,114
41,128,128,ood_composition,115
41,128,128,ood_composition,116
41,128,128,ood_composition,117
41,128,128,ood_composition,119
41,128,128,ood_composition,120
41,128,128,ood_composition,123
41,128,128,ood_composition,125
41,128,128,ood_composition,127
41,128,128,ood_composition,128
41,128,128,ood_composition,129
41,128,128,ood_composition,130
41,128,128,ood_composition,132
41,128,128,ood_composition,136
41,128,128,ood_composition,137
41,128,128,ood_composition,138
41,128,128,ood_composition,139
41,128,128,ood_composition,140
41,128,128,ood_composition,141
41,128,128,ood_composition,142
41,128,128,ood_composition,144
41,128,128,ood_composition,145
41,128,128,ood_composition,146
41,128,128,ood_composition,147
41,128,128,ood_composition,148
41,128,128,ood_composition,149
41,128,128,ood_composition,150
41,128,128,ood_composition,151
41,128,128,ood_composition,154
41,128,128,ood_composition,155
41,128,128,ood_composition,157
41,128,128,ood_composition,158
41,128,128,ood_composition,159
41,128,128,ood_composition,160
41,128,128,ood_composition,161
41,128,128,ood_composition,163
41,128,128,ood_composition,164
41,128,128,ood_composition,166
41,128,128,ood_composition,167
41,128,128,ood_composition,170
41,128,128,ood_composition,171
41,128,128,ood_composition,175
41,128,128,ood_composition,177
41,128,128,ood_composition,178
41,128,128,ood_composition,179
41,128,128,ood_depth,0
41,128,128,ood_depth,1
41,128,128,ood_depth,4
41,128,128,ood_depth,5
41,128,128,ood_depth,7
41,128,128,ood_depth,9
41,128,128,ood_depth,10
41,128,128,ood_depth,12
41,128,128,ood_depth,13
41,128,128,ood_depth,14
41,128,128,ood_depth,15
41,128,128,ood_depth,16
41,128,128,ood_depth,17
41,128,128,ood_depth,18
41,128,128,ood_depth,19
41,128,128,ood_depth,20
41,128,128,ood_depth,21
41,128,128,ood_depth,24
41,128,128,ood_depth,25
41,128,128,ood_depth,27
41,128,128,ood_depth,29
41,128,128,ood_depth,30
41,128,128,ood_depth,31
41,128,128,ood_depth,33
41,128,128,ood_depth,34
41,128,128,ood_depth,35
41,128,128,ood_depth,37
41,128,128,ood_depth,38
41,128,128,ood_depth,40
41,128,128,ood_depth,42
41,128,128,ood_depth,43
41,128,128,ood_depth,44
41,128,128,ood_depth,45
41,128,128,ood_depth,47
41,128,128,ood_depth,49
41,128,128,ood_depth,51
41,128,128,ood_depth,52
41,128,128,ood_depth,53
41,128,128,ood_depth,54
41,128,128,ood_depth,56
41,128,128,ood_depth,57
41,128,128,ood_depth,58
41,128,128,ood_depth,59
41,128,128,ood_depth,60
41,128,128,ood_depth,61
41,128,128,ood_depth,64
41,128,128,ood_depth,65
41,128,128,ood_depth,67
41,128,128,ood_depth,68
41,128,128,ood_depth,69
41,128,128,ood_depth,70
41,128,128,ood_depth,72
41,128,128,ood_depth,73
41,128,128,ood_depth,74
41,128,128,ood_depth,78
41,128,128,ood_depth,79
41,128,128,ood_depth,81
41,128,128,ood_depth,82
41,128,128,ood_depth,83
41,128,128,ood_depth,84
41,128,128,ood_depth,87
41,128,128,ood_depth,88
41,128,128,ood_depth,90
41,128,128,ood_depth,91
41,128,128,ood_depth,92
41,128,128,ood_depth,94
41,128,128,ood_depth,95
41,128,128,ood_depth,96
41,128,128,ood_depth,98
41,128,128,ood_depth,99
41,128,128,ood_depth,100
41,128,128,ood_depth,101
41,128,128,ood_depth,103
41,128,128,ood_depth,105
41,128,128,ood_depth,107
41,128,128,ood_depth,108
41,128,128,ood_depth,109
41,128,128,ood_depth,110
41,128,128,ood_depth,111
41,128,128,ood_depth,112
41,128,128,ood_depth,113
41,128,128,ood_depth,115
41,128,128,ood_depth,117
41,128,128,ood_depth,118
41,128,128,ood_depth,119
41,128,128,ood_depth,121
41,128,128,ood_depth,123
41,128,128,ood_depth,124
41,128,128,ood_depth,125
41,128,128,ood_depth,126
41,128,128,ood_depth,127
41,128,128,ood_depth,128
41,128,128,ood_depth,133
41,128,128,ood_depth,135
41,128,128,ood_depth,136
41,128,128,ood_depth,137
41,128,128,ood_depth,138
41,128,128,ood_depth,141
41,128,128,ood_depth,142
41,128,128,ood_depth,144
41,128,128,ood_depth,145
41,128,128,ood_depth,146
41,128,128,ood_depth,147
41,128,128,ood_depth,148
41,128,128,ood_depth,150
41,128,128,ood_depth,153
41,128,128,ood_depth,154
41,128,128,ood_depth,155
41,128,128,ood_depth,157
41,128,128,ood_depth,158
41,128,128,ood_depth,159
41,128,128,ood_depth,160
41,128,128,ood_depth,161
41,128,128,ood_depth,162
41,128,128,ood_depth,164
41,128,128,ood_depth,165
41,128,128,ood_depth,166
41,128,128,ood_depth,167
41,128,128,ood_depth,168
41,128,128,ood_depth,170
41,128,128,ood_depth,171
41,128,128,ood_depth,173
41,128,128,ood_depth,174
41,128,128,ood_depth,175
41,128,128,ood_depth,176
41,128,128,ood_depth,177
41,128,128,ood_depth,178
41,128,128,ood_depth,179
41,128,128,train,19
41,128,128,train,26
41,128,128,train,29
41,128,128,train,39
41,128,128,train,40
41,128,128,train,47
41,128,128,train,50
41,128,128,train,51
41,128,128,train,55
41,128,128,train,58
41,128,128,train,62
41,128,128,train,66
41,128,128,train,72
41,128,128,train,82
41,128,128,train,87
41,128,128,train,90
41,128,128,train,98
41,128,128,train,103
41,128,128,train,114
41,128,128,train,120
41,128,128,train,123
41,128,128,train,130
41,128,128,train,138
41,128,128,train,144
41,128,128,train,146
41,128,128,train,147
41,128,128,train,154
41,128,128,train,155
41,128,128,train,162
41,128,128,train,190
41,128,128,train,194
41,128,128,train,195
41,128,128,train,198
41,128,128,train,216
41,128,128,train,221
41,128,128,train,222
41,128,128,train,246
41,128,128,train,247
41,128,128,train,261
41,128,128,train,267
41,128,128,train,269
41,128,128,train,273
41,128,128,train,278
41,128,128,train,284
41,128,128,train,300
41,128,128,train,319
41,128,128,train,320
41,128,128,train,322
41,128,128,train,323
41,128,128,train,324
41,128,128,train,327
41,128,128,train,332
41,128,128,train,337
41,128,128,train,342
41,128,128,train,344
41,128,128,train,346
41,128,128,train,347
41,128,128,train,362
41,128,128,train,370
41,128,128,train,373
41,128,128,train,374
41,128,128,train,376
41,128,128,train,381
41,128,128,train,385
41,128,128,train,392
41,128,128,train,397
41,128,128,train,401
41,128,128,train,405
41,128,128,train,411
41,128,128,train,419
41,128,128,train,423
41,128,128,train,424
41,128,128,train,446
41,128,128,train,450
41,128,128,train,455
41,128,128,train,460
41,128,128,train,462
41,128,128,train,467
41,128,128,train,478
41,128,128,train,487
41,128,128,train,501
41,128,128,train,502
41,128,128,train,513
41,128,128,train,518
41,128,128,train,520
41,128,128,train,527
41,128,128,train,531
41,128,128,train,533
41,128,128,train,535
41,128,128,train,541
41,128,128,train,552
41,128,128,train,559
41,128,128,train,564
41,128,128,train,578
41,128,128,train,581
41,128,128,train,582
41,128,128,train,583
41,128,128,train,592
41,128,128,train,594
41,128,128,train,598
41,128,128,train,600
41,128,128,train,604
41,128,128,train,609
41,128,128,train,627
41,128,128,train,630
41,128,128,train,635
41,128,128,train,639
41,128,128,train,652
41,128,128,train,656
41,128,128,train,657
41,128,128,train,674
41,128,128,train,676
41,128,128,train,678
41,128,128,train,685
41,128,128,train,686
41,128,128,train,698
41,128,128,train,702
41,128,128,train,712
41,128,128,train,713
41,128,128,train,727
41,128,128,train,740
41,128,128,train,771
41,128,128,train,773
41,128,128,train,777
41,128,128,train,779
41,128,128,train,793
41,128,128,train,804
41,128,128,train,805
53,128,128,test,0
53,128,128,test,7
53,128,128,test,9
53,128,128,test,10
53,128,128,test,12
53,128,128,test,15
53,128,128,test,20
53,128,128,test,21
53,128,128,test,24
53,128,128,test,25
53,128,128,test,26
53,128,128,test,28
53,128,128,test,29
53,128,128,test,32
53,128,128,test,37
53,128,128,test,39
53,128,128,test,40
53,128,128,test,44
53,128,128,test,48
53,128,128,test,53
53,128,128,test,58
53,128,128,test,59
53,128,128,test,60
53,128,128,test,61
53,128,128,test,62
53,128,128,test,65
53,128,128,test,67
53,128,128,test,68
53,128,128,test,69
53,128,128,test,71
53,128,128,test,73
53,128,128,test,77
53,128,128,test,78
53,128,128,test,81
53,128,128,test,83
53,128,128,test,86
53,128,128,test,90
53,128,128,test,91
53,128,128,test,92
53,128,128,test,93
53,128,128,test,95
53,128,128,test,98
53,128,128,test,99
53,128,128,test,104
53,128,128,test,112
53,128,128,test,115
53,128,128,test,120
53,128,128,test,122
53,128,128,test,123
53,128,128,test,127
53,128,128,test,130
53,128,128,test,135
53,128,128,test,136
53,128,128,test,140
53,128,128,test,143
53,128,128,test,145
53,128,128,test,147
53,128,128,test,149
53,128,128,test,153
53,128,128,test,155
53,128,128,test,156
53,128,128,test,157
53,128,128,test,159
53,128,128,test,161
53,128,128,test,164
53,128,128,test,167
53,128,128,test,171
53,128,128,test,175
53,128,128,test,176
53,128,128,test,180
53,128,128,test,182
53,128,128,test,192
53,128,128,test,196
53,128,128,test,197
53,128,128,test,201
53,128,128,test,202
53,128,128,test,203
53,128,128,test,205
53,128,128,test,208
53,128,128,test,210
53,128,128,test,212
53,128,128,test,213
53,128,128,test,214
53,128,128,test,216
53,128,128,test,217
53,128,128,test,225
53,128,128,test,230
53,128,128,test,231
53,128,128,test,236
53,128,128,test,239
53,128,128,test,240
53,128,128,test,241
53,128,128,test,245
53,128,128,test,247
53,128,128,test,249
53,128,128,test,262
53,128,128,test,263
53,128,128,test,264
53,128,128,test,266
53,128,128,test,270
53,128,128,test,273
53,128,128,test,281
53,128,128,test,282
53,128,128,test,299
53,128,128,test,300
53,128,128,test,301
53,128,128,test,302
53,128,128,test,304
53,128,128,test,305
53,128,128,test,307
53,128,128,test,309
53,128,128,test,318
53,128,128,test,320
53,128,128,test,322
53,128,128,test,323
53,128,128,test,325
53,128,128,test,326
53,128,128,test,329
53,128,128,test,330
53,128,128,test,331
53,128,128,test,332
53,128,128,test,336
53,128,128,test,338
53,128,128,test,339
53,128,128,test,341
53,128,128,test,352
53,128,128,test,356
53,128,128,test,359
53,128,128,ood_composition,0
53,128,128,ood_composition,1
53,128,128,ood_composition,3
53,128,128,ood_composition,5
53,128,128,ood_composition,6
53,128,128,ood_composition,7
53,128,128,ood_composition,8
53,128,128,ood_composition,9
53,128,128,ood_composition,10
53,128,128,ood_composition,11
53,128,128,ood_composition,12
53,128,128,ood_composition,13
53,128,128,ood_composition,15
53,128,128,ood_composition,16
53,128,128,ood_composition,17
53,128,128,ood_composition,19
53,128,128,ood_composition,20
53,128,128,ood_composition,21
53,128,128,ood_composition,22
53,128,128,ood_composition,23
53,128,128,ood_composition,24
53,128,128,ood_composition,26
53,128,128,ood_composition,27
53,128,128,ood_composition,28
53,128,128,ood_composition,31
53,128,128,ood_composition,33
53,128,128,ood_composition,34
53,128,128,ood_composition,36
53,128,128,ood_composition,40
53,128,128,ood_composition,41
53,128,128,ood_composition,42
53,128,128,ood_composition,43
53,128,128,ood_composition,44
53,128,128,ood_composition,47
53,128,128,ood_composition,48
53,128,128,ood_composition,50
53,128,128,ood_composition,54
53,128,128,ood_composition,55
53,128,128,ood_composition,56
53,128,128,ood_composition,59
53,128,128,ood_composition,60
53,128,128,ood_composition,62
53,128,128,ood_composition,64
53,128,128,ood_composition,66
53,128,128,ood_composition,67
53,128,128,ood_composition,68
53,128,128,ood_composition,69
53,128,128,ood_composition,70
53,128,128,ood_composition,71
53,128,128,ood_composition,72
53,128,128,ood_composition,73
53,128,128,ood_composition,74
53,128,128,ood_composition,76
53,128,128,ood_composition,77
53,128,128,ood_composition,78
53,128,128,ood_composition,79
53,128,128,ood_composition,80
53,128,128,ood_composition,81
53,128,128,ood_composition,82
53,128,128,ood_composition,84
53,128,128,ood_composition,86
53,128,128,ood_composition,88
53,128,128,ood_composition,91
53,128,128,ood_composition,92
53,128,128,ood_composition,93
53,128,128,ood_composition,94
53,128,128,ood_composition,96
53,128,128,ood_composition,97
53,128,128,ood_composition,98
53,128,128,ood_composition,99
53,128,128,ood_composition,102
53,128,128,ood_composition,104
53,128,128,ood_composition,105
53,128,128,ood_composition,106
53,128,128,ood_composition,107
53,128,128,ood_composition,108
53,128,128,ood_composition,109
53,128,128,ood_composition,110
53,128,128,ood_composition,111
53,128,128,ood_composition,112
53,128,128,ood_composition,113
53,128,128,ood_composition,115
53,128,128,ood_composition,116
53,128,128,ood_composition,118
53,128,128,ood_composition,122
53,128,128,ood_composition,123
53,128,128,ood_composition,124
53,128,128,ood_composition,125
53,128,128,ood_composition,126
53,128,128,ood_composition,128
53,128,128,ood_composition,129
53,128,128,ood_composition,132
53,128,128,ood_composition,133
53,128,128,ood_composition,134
53,128,128,ood_composition,135
53,128,128,ood_composition,136
53,128,128,ood_composition,137
53,128,128,ood_composition,138
53,128,128,ood_composition,139
53,128,128,ood_composition,140
53,128,128,ood_composition,141
53,128,128,ood_composition,142
53,128,128,ood_composition,143
53,128,128,ood_composition,144
53,128,128,ood_composition,145
53,128,128,ood_composition,148
53,128,128,ood_composition,149
53,128,128,ood_composition,150
53,128,128,ood_composition,152
53,128,128,ood_composition,154
53,128,128,ood_composition,156
53,128,128,ood_composition,157
53,128,128,ood_composition,158
53,128,128,ood_composition,160
53,128,128,ood_composition,161
53,128,128,ood_composition,164
53,128,128,ood_composition,166
53,128,128,ood_composition,167
53,128,128,ood_composition,169
53,128,128,ood_composition,171
53,128,128,ood_composition,172
53,128,128,ood_composition,173
53,128,128,ood_composition,174
53,128,128,ood_composition,175
53,128,128,ood_composition,176
53,128,128,ood_composition,177
53,128,128,ood_composition,178
53,128,128,ood_composition,179
53,128,128,ood_depth,0
53,128,128,ood_depth,3
53,128,128,ood_depth,4
53,128,128,ood_depth,5
53,128,128,ood_depth,6
53,128,128,ood_depth,7
53,128,128,ood_depth,8
53,128,128,ood_depth,11
53,128,128,ood_depth,14
53,128,128,ood_depth,15
53,128,128,ood_depth,16
53,128,128,ood_depth,17
53,128,128,ood_depth,18
53,128,128,ood_depth,19
53,128,128,ood_depth,20
53,128,128,ood_depth,21
53,128,128,ood_depth,22
53,128,128,ood_depth,23
53,128,128,ood_depth,24
